dz_2001,total,house,flat,caravan,shared
S01000929,511,217,294,0,0
S01000930,601,301,300,0,0
S01000931,708,667,37,4,0
S01000932,902,752,150,0,0
S01000933,857,734,121,2,0
S01000934,925,534,376,1,14
S01000935,808,669,139,0,0
S01000936,926,845,81,0,0
S01000937,568,380,188,0,0
S01000938,846,817,29,0,0
S01000939,740,598,142,0,0
S01000940,790,746,44,0,0
S01000941,542,340,202,0,0
S01000942,891,723,167,1,0
S01000943,845,839,6,0,0
S01000944,778,619,159,0,0
S01000945,755,597,150,0,8
S01000946,756,640,116,0,0
S01000947,720,670,17,33,0
S01000948,720,718,1,1,0
S01000949,613,613,0,0,0
S01000950,772,736,17,19,0
S01000951,700,583,114,3,0
S01000952,796,662,130,4,0
S01000953,906,901,5,0,0
S01000954,862,824,36,2,0
S01000955,527,524,3,0,0
S01000956,846,727,119,0,0
S01000957,506,482,6,3,15
S01000958,827,801,25,1,0
S01000959,688,663,23,2,0
S01000960,525,437,88,0,0
S01000961,851,820,27,0,4
S01000962,572,458,110,0,4
S01000963,744,688,29,25,2
S01000964,828,798,30,0,0
S01000965,665,555,110,0,0
S01000966,1051,1010,41,0,0
S01000967,576,459,117,0,0
S01000968,932,909,19,4,0
S01000969,849,688,161,0,0
S01000970,793,716,77,0,0
S01000971,685,660,25,0,0
S01000972,977,962,13,2,0
S01000973,592,584,8,0,0
S01000974,842,833,6,3,0
S01000975,646,643,3,0,0
S01000976,493,485,8,0,0
S01000977,758,739,19,0,0
S01000978,755,745,10,0,0
S01000979,647,632,15,0,0
S01000980,746,711,33,2,0
S01000981,648,643,1,4,0
S01000982,553,551,1,1,0
S01000983,553,541,12,0,0
S01000984,633,626,7,0,0
S01000985,710,667,41,2,0
S01000986,504,457,45,2,0
S01000987,627,607,20,0,0
S01000988,488,488,0,0,0
S01000989,833,826,4,3,0
S01000990,616,583,33,0,0
S01000991,502,482,20,0,0
S01000992,856,742,114,0,0
S01000993,858,837,19,2,0
S01000994,970,889,81,0,0
S01000995,831,830,1,0,0
S01000996,911,646,265,0,0
S01000997,992,984,8,0,0
S01000998,621,315,306,0,0
S01000999,696,675,21,0,0
S01001000,531,320,211,0,0
S01001001,546,530,16,0,0
S01001002,673,594,79,0,0
S01001003,929,927,2,0,0
S01001004,653,634,19,0,0
S01001005,895,873,22,0,0
S01001006,771,769,2,0,0
S01001007,788,419,367,2,0
S01001008,737,412,309,0,16
S01001009,614,529,85,0,0
S01001010,780,321,459,0,0
S01001011,599,593,5,1,0
S01001012,831,815,16,0,0
S01001013,771,580,188,0,3
S01001014,794,273,499,2,20
S01001015,558,300,258,0,0
S01001016,935,902,33,0,0
S01001017,710,610,100,0,0
S01001018,783,353,429,1,0
S01001019,979,241,729,0,9
S01001020,523,359,164,0,0
S01001021,843,624,219,0,0
S01001022,771,525,246,0,0
S01001023,984,975,6,3,0
S01001024,799,675,114,7,3
S01001025,915,813,80,20,2
S01001026,823,812,11,0,0
S01001027,851,849,2,0,0
S01001028,757,560,197,0,0
S01001029,747,396,351,0,0
S01001030,741,707,34,0,0
S01001031,949,930,19,0,0
S01001032,733,510,218,5,0
S01001033,716,479,237,0,0
S01001034,823,367,456,0,0
S01001035,543,345,198,0,0
S01001036,538,382,156,0,0
S01001037,879,685,194,0,0
S01001038,669,659,10,0,0
S01001039,549,536,11,2,0
S01001040,613,586,2,25,0
S01001041,526,524,0,2,0
S01001042,865,861,4,0,0
S01001043,699,698,1,0,0
S01001044,988,942,46,0,0
S01001045,567,566,1,0,0
S01001046,499,484,15,0,0
S01001047,662,655,7,0,0
S01001048,615,599,16,0,0
S01001049,689,665,24,0,0
S01001050,942,934,8,0,0
S01001051,694,661,33,0,0
S01001052,567,526,41,0,0
S01001053,794,737,52,5,0
S01001054,666,634,32,0,0
S01001055,756,633,123,0,0
S01001056,747,628,119,0,0
S01001057,638,627,2,9,0
S01001058,771,518,248,5,0
S01001059,634,616,18,0,0
S01001060,766,726,39,1,0
S01001061,776,719,57,0,0
S01001062,547,530,6,11,0
S01001063,787,763,22,2,0
S01001064,770,555,215,0,0
S01001065,753,605,148,0,0
S01001066,732,720,12,0,0
S01001067,777,774,2,1,0
S01001068,849,830,19,0,0
S01001069,871,846,23,2,0
S01001070,813,800,13,0,0
S01001071,632,630,1,1,0
S01001072,741,722,8,9,2
S01001073,989,940,12,37,0
S01001074,511,492,18,1,0
S01001075,817,806,11,0,0
S01001076,783,768,15,0,0
S01001077,769,696,73,0,0
S01001078,814,798,13,3,0
S01001079,501,490,11,0,0
S01001080,540,466,74,0,0
S01001081,557,497,48,12,0
S01001082,879,718,161,0,0
S01001083,798,690,108,0,0
S01001084,876,828,47,1,0
S01001085,873,757,116,0,0
S01001086,743,692,51,0,0
S01001087,517,509,8,0,0
S01001088,984,854,125,5,0
S01001089,929,796,130,3,0
S01001090,938,379,534,0,25
S01001091,638,138,500,0,0
S01001092,920,206,693,0,21
S01001093,846,257,589,0,0
S01001094,951,755,196,0,0
S01001095,705,120,585,0,0
S01001096,884,212,672,0,0
S01001097,637,486,151,0,0
S01001098,699,540,159,0,0
S01001099,860,68,784,0,8
S01001100,905,104,799,2,0
S01001101,980,36,938,0,6
S01001102,261,5,256,0,0
S01001103,854,547,299,0,8
S01001104,702,111,591,0,0
S01001105,850,805,45,0,0
S01001106,743,707,36,0,0
S01001107,987,142,842,0,3
S01001108,644,23,621,0,0
S01001109,816,54,762,0,0
S01001110,820,190,630,0,0
S01001111,963,175,788,0,0
S01001112,787,242,545,0,0
S01001113,982,286,691,0,5
S01001114,902,61,838,1,2
S01001115,811,61,750,0,0
S01001116,483,336,147,0,0
S01001117,514,158,356,0,0
S01001118,633,408,225,0,0
S01001119,935,247,688,0,0
S01001120,653,333,320,0,0
S01001121,783,288,495,0,0
S01001122,561,72,485,0,4
S01001123,906,555,348,0,3
S01001124,641,343,298,0,0
S01001125,402,158,244,0,0
S01001126,923,825,98,0,0
S01001127,805,278,527,0,0
S01001128,737,733,4,0,0
S01001129,956,350,606,0,0
S01001130,836,261,575,0,0
S01001131,512,207,303,0,2
S01001132,735,400,334,1,0
S01001133,906,262,643,1,0
S01001134,982,722,244,0,16
S01001135,403,40,363,0,0
S01001136,760,217,541,0,2
S01001137,769,176,593,0,0
S01001138,913,37,876,0,0
S01001139,729,435,294,0,0
S01001140,972,243,729,0,0
S01001141,452,106,346,0,0
S01001142,921,638,283,0,0
S01001143,739,596,143,0,0
S01001144,674,292,382,0,0
S01001145,598,201,397,0,0
S01001146,916,904,12,0,0
S01001147,664,10,652,0,2
S01001148,711,620,91,0,0
S01001149,673,353,320,0,0
S01001150,726,228,498,0,0
S01001151,559,117,442,0,0
S01001152,977,313,662,2,0
S01001153,740,592,148,0,0
S01001154,761,664,97,0,0
S01001155,627,480,147,0,0
S01001156,772,90,682,0,0
S01001157,862,835,27,0,0
S01001158,573,330,243,0,0
S01001159,721,483,238,0,0
S01001160,593,243,350,0,0
S01001161,582,392,188,2,0
S01001162,865,731,134,0,0
S01001163,675,164,511,0,0
S01001164,589,103,484,2,0
S01001165,781,255,526,0,0
S01001166,284,89,195,0,0
S01001167,902,856,46,0,0
S01001168,675,20,655,0,0
S01001169,960,254,706,0,0
S01001170,829,272,557,0,0
S01001171,634,349,285,0,0
S01001172,663,132,531,0,0
S01001173,892,357,535,0,0
S01001174,618,58,558,0,2
S01001175,890,403,486,1,0
S01001176,735,614,121,0,0
S01001177,707,212,495,0,0
S01001178,862,408,454,0,0
S01001179,982,976,0,0,6
S01001180,713,66,647,0,0
S01001181,894,889,5,0,0
S01001182,908,463,445,0,0
S01001183,874,90,784,0,0
S01001184,907,718,189,0,0
S01001185,583,572,11,0,0
S01001186,818,810,8,0,0
S01001187,914,535,379,0,0
S01001188,784,28,756,0,0
S01001189,984,612,372,0,0
S01001190,731,704,27,0,0
S01001191,669,304,365,0,0
S01001192,997,86,911,0,0
S01001193,865,792,73,0,0
S01001194,934,888,46,0,0
S01001195,971,756,215,0,0
S01001196,981,67,914,0,0
S01001197,545,352,193,0,0
S01001198,695,536,158,1,0
S01001199,976,696,280,0,0
S01001200,866,543,323,0,0
S01001201,660,250,410,0,0
S01001202,605,467,138,0,0
S01001203,795,378,417,0,0
S01001204,830,826,4,0,0
S01001205,767,484,283,0,0
S01001206,747,173,574,0,0
S01001207,852,829,23,0,0
S01001208,626,352,273,1,0
S01001209,600,586,14,0,0
S01001210,866,603,263,0,0
S01001211,957,637,320,0,0
S01001212,595,208,387,0,0
S01001213,900,577,323,0,0
S01001214,723,178,545,0,0
S01001215,805,720,85,0,0
S01001216,963,644,318,1,0
S01001217,922,787,135,0,0
S01001218,759,669,90,0,0
S01001219,556,550,6,0,0
S01001220,546,414,132,0,0
S01001221,536,480,56,0,0
S01001222,747,326,421,0,0
S01001223,782,719,63,0,0
S01001224,938,776,162,0,0
S01001225,974,958,16,0,0
S01001226,483,175,308,0,0
S01001227,752,706,46,0,0
S01001228,806,718,88,0,0
S01001229,762,647,115,0,0
S01001230,786,500,284,2,0
S01001231,736,569,167,0,0
S01001232,637,604,31,0,2
S01001233,991,416,575,0,0
S01001234,397,142,255,0,0
S01001235,851,846,5,0,0
S01001236,933,844,89,0,0
S01001237,575,391,184,0,0
S01001238,715,330,385,0,0
S01001239,557,175,382,0,0
S01001240,810,793,17,0,0
S01001241,793,426,367,0,0
S01001242,919,843,76,0,0
S01001243,252,176,76,0,0
S01001244,700,475,225,0,0
S01001245,813,808,5,0,0
S01001246,975,859,116,0,0
S01001247,659,588,71,0,0
S01001248,876,838,38,0,0
S01001249,700,598,102,0,0
S01001250,974,967,7,0,0
S01001251,721,349,372,0,0
S01001252,642,474,168,0,0
S01001253,674,286,388,0,0
S01001254,702,656,46,0,0
S01001255,947,931,16,0,0
S01001256,747,680,67,0,0
S01001257,805,755,50,0,0
S01001258,538,467,71,0,0
S01001259,785,728,57,0,0
S01001260,659,98,561,0,0
S01001261,933,382,551,0,0
S01001262,876,864,12,0,0
S01001263,511,503,8,0,0
S01001264,511,482,26,3,0
S01001265,594,591,3,0,0
S01001266,766,672,94,0,0
S01001267,988,734,254,0,0
S01001268,764,753,7,4,0
S01001269,507,504,3,0,0
S01001270,817,766,51,0,0
S01001271,748,541,207,0,0
S01001272,666,472,194,0,0
S01001273,701,373,328,0,0
S01001274,734,723,11,0,0
S01001275,632,473,158,1,0
S01001276,508,496,7,5,0
S01001277,685,580,105,0,0
S01001278,503,447,53,3,0
S01001279,729,714,15,0,0
S01001280,608,555,53,0,0
S01001281,835,510,325,0,0
S01001282,735,525,210,0,0
S01001283,491,476,15,0,0
S01001284,790,738,50,2,0
S01001285,644,509,129,6,0
S01001286,528,508,20,0,0
S01001287,901,876,22,3,0
S01001288,922,829,93,0,0
S01001289,629,528,101,0,0
S01001290,549,467,82,0,0
S01001291,421,415,6,0,0
S01001292,948,577,371,0,0
S01001293,787,602,184,1,0
S01001294,769,659,109,1,0
S01001295,905,692,213,0,0
S01001296,694,283,411,0,0
S01001297,790,716,71,3,0
S01001298,867,608,257,0,2
S01001299,916,756,160,0,0
S01001300,980,919,57,4,0
S01001301,632,608,24,0,0
S01001302,694,645,49,0,0
S01001303,580,578,2,0,0
S01001304,722,704,12,6,0
S01001305,693,549,142,2,0
S01001306,701,662,30,0,9
S01001307,879,805,73,1,0
S01001308,988,954,34,0,0
S01001309,679,501,178,0,0
S01001310,747,538,208,1,0
S01001311,606,596,10,0,0
S01001312,770,463,303,4,0
S01001313,673,446,227,0,0
S01001314,724,567,157,0,0
S01001315,941,924,17,0,0
S01001316,981,957,24,0,0
S01001317,932,888,44,0,0
S01001318,553,445,108,0,0
S01001319,649,458,191,0,0
S01001320,935,514,419,2,0
S01001321,545,534,11,0,0
S01001322,783,746,37,0,0
S01001323,623,522,101,0,0
S01001324,946,565,381,0,0
S01001325,731,672,59,0,0
S01001326,985,854,131,0,0
S01001327,775,644,129,2,0
S01001328,823,731,91,1,0
S01001329,603,385,217,1,0
S01001330,979,979,0,0,0
S01001331,869,655,214,0,0
S01001332,908,740,168,0,0
S01001333,843,309,534,0,0
S01001334,881,862,19,0,0
S01001335,985,706,279,0,0
S01001336,920,855,65,0,0
S01001337,772,710,62,0,0
S01001338,814,542,272,0,0
S01001339,677,499,178,0,0
S01001340,766,751,15,0,0
S01001341,829,387,442,0,0
S01001342,852,679,173,0,0
S01001343,990,759,231,0,0
S01001344,833,713,120,0,0
S01001345,595,256,339,0,0
S01001346,694,574,120,0,0
S01001347,770,753,17,0,0
S01001348,730,593,137,0,0
S01001349,719,689,30,0,0
S01001350,730,507,223,0,0
S01001351,504,300,204,0,0
S01001352,873,772,94,7,0
S01001353,679,668,11,0,0
S01001354,779,530,249,0,0
S01001355,766,645,121,0,0
S01001356,635,486,149,0,0
S01001357,658,245,413,0,0
S01001358,873,661,212,0,0
S01001359,710,579,131,0,0
S01001360,854,623,231,0,0
S01001361,558,431,127,0,0
S01001362,622,619,3,0,0
S01001363,595,67,528,0,0
S01001364,880,576,302,2,0
S01001365,644,552,92,0,0
S01001366,951,930,21,0,0
S01001367,696,505,191,0,0
S01001368,1005,967,38,0,0
S01001369,960,733,227,0,0
S01001370,723,562,161,0,0
S01001371,552,259,293,0,0
S01001372,773,760,13,0,0
S01001373,557,410,137,10,0
S01001374,601,556,45,0,0
S01001375,674,667,7,0,0
S01001376,712,198,514,0,0
S01001377,805,505,299,1,0
S01001378,600,436,159,0,5
S01001379,998,731,267,0,0
S01001380,825,255,570,0,0
S01001381,858,772,86,0,0
S01001382,567,121,446,0,0
S01001383,662,413,241,0,8
S01001384,950,699,251,0,0
S01001385,785,278,507,0,0
S01001386,872,531,340,1,0
S01001387,860,853,7,0,0
S01001388,910,549,361,0,0
S01001389,510,476,32,2,0
S01001390,854,824,30,0,0
S01001391,828,817,11,0,0
S01001392,520,397,123,0,0
S01001393,536,435,101,0,0
S01001394,545,314,231,0,0
S01001395,964,880,84,0,0
S01001396,747,640,107,0,0
S01001397,827,705,122,0,0
S01001398,916,900,16,0,0
S01001399,902,749,153,0,0
S01001400,927,838,89,0,0
S01001401,699,640,58,1,0
S01001402,928,923,5,0,0
S01001403,990,988,2,0,0
S01001404,610,609,1,0,0
S01001405,863,850,13,0,0
S01001406,607,589,18,0,0
S01001407,845,733,112,0,0
S01001408,848,626,222,0,0
S01001409,899,878,21,0,0
S01001410,976,938,38,0,0
S01001411,578,567,6,5,0
S01001412,946,816,130,0,0
S01001413,763,747,16,0,0
S01001414,668,360,308,0,0
S01001415,796,351,445,0,0
S01001416,685,634,51,0,0
S01001417,1034,1033,1,0,0
S01001418,944,860,84,0,0
S01001419,746,744,2,0,0
S01001420,596,570,23,3,0
S01001421,839,741,98,0,0
S01001422,549,545,4,0,0
S01001423,808,634,174,0,0
S01001424,1085,825,260,0,0
S01001425,980,775,169,36,0
S01001426,733,668,65,0,0
S01001427,930,920,10,0,0
S01001428,1014,770,244,0,0
S01001429,616,294,322,0,0
S01001430,985,862,123,0,0
S01001431,1027,1027,0,0,0
S01001432,731,710,21,0,0
S01001433,917,912,5,0,0
S01001434,974,899,74,1,0
S01001435,1007,1001,6,0,0
S01001436,986,976,10,0,0
S01001437,894,874,20,0,0
S01001438,620,617,3,0,0
S01001439,784,773,11,0,0
S01001440,980,972,8,0,0
S01001441,829,786,43,0,0
S01001442,744,744,0,0,0
S01001443,954,939,15,0,0
S01001444,1015,956,59,0,0
S01001445,749,733,16,0,0
S01001446,912,909,3,0,0
S01001447,795,684,111,0,0
S01001448,714,675,39,0,0
S01001449,602,555,47,0,0
S01001450,805,780,25,0,0
S01001451,702,675,27,0,0
S01001452,797,775,22,0,0
S01001453,886,883,3,0,0
S01001454,963,950,13,0,0
S01001455,798,726,72,0,0
S01001456,626,387,239,0,0
S01001457,930,853,77,0,0
S01001458,974,902,68,4,0
S01001459,918,918,0,0,0
S01001460,706,701,5,0,0
S01001461,915,914,1,0,0
S01001462,914,752,160,2,0
S01001463,510,507,3,0,0
S01001464,917,823,94,0,0
S01001465,640,562,78,0,0
S01001466,775,770,5,0,0
S01001467,898,894,4,0,0
S01001468,653,645,8,0,0
S01001469,832,737,95,0,0
S01001470,1009,974,35,0,0
S01001471,735,577,158,0,0
S01001472,876,858,18,0,0
S01001473,766,507,258,1,0
S01001474,950,896,52,2,0
S01001475,579,491,88,0,0
S01001476,1059,1028,31,0,0
S01001477,1060,1055,5,0,0
S01001478,695,678,17,0,0
S01001479,643,466,177,0,0
S01001480,532,532,0,0,0
S01001481,998,938,60,0,0
S01001482,772,470,302,0,0
S01001483,906,899,7,0,0
S01001484,855,847,8,0,0
S01001485,731,714,17,0,0
S01001486,772,670,102,0,0
S01001487,678,601,77,0,0
S01001488,941,930,11,0,0
S01001489,705,600,105,0,0
S01001490,881,456,423,0,2
S01001491,902,900,2,0,0
S01001492,988,735,253,0,0
S01001493,841,791,50,0,0
S01001494,892,644,248,0,0
S01001495,612,558,54,0,0
S01001496,910,791,119,0,0
S01001497,762,358,404,0,0
S01001498,770,765,5,0,0
S01001499,1038,919,119,0,0
S01001500,733,405,328,0,0
S01001501,834,810,24,0,0
S01001502,912,904,8,0,0
S01001503,911,907,4,0,0
S01001504,932,606,326,0,0
S01001505,1013,994,19,0,0
S01001506,591,242,349,0,0
S01001507,962,882,80,0,0
S01001508,1005,996,9,0,0
S01001509,941,737,204,0,0
S01001510,594,315,279,0,0
S01001511,624,621,3,0,0
S01001512,761,574,187,0,0
S01001513,868,287,581,0,0
S01001514,836,745,91,0,0
S01001515,729,710,19,0,0
S01001516,691,576,115,0,0
S01001517,873,388,485,0,0
S01001518,1014,835,179,0,0
S01001519,955,760,195,0,0
S01001520,712,605,107,0,0
S01001521,1025,781,229,15,0
S01001522,995,857,137,1,0
S01001523,801,731,70,0,0
S01001524,963,689,274,0,0
S01001525,844,835,9,0,0
S01001526,645,595,50,0,0
S01001527,863,702,161,0,0
S01001528,1014,1002,12,0,0
S01001529,661,444,217,0,0
S01001530,883,796,87,0,0
S01001531,898,596,302,0,0
S01001532,587,427,160,0,0
S01001533,848,842,6,0,0
S01001534,705,695,10,0,0
S01001535,851,765,86,0,0
S01001536,842,663,179,0,0
S01001537,619,371,248,0,0
S01001538,892,870,22,0,0
S01001539,814,741,73,0,0
S01001540,838,818,20,0,0
S01001541,878,810,68,0,0
S01001542,740,714,26,0,0
S01001543,762,688,74,0,0
S01001544,949,795,153,1,0
S01001545,799,755,44,0,0
S01001546,935,613,322,0,0
S01001547,878,693,185,0,0
S01001548,700,661,39,0,0
S01001549,895,745,149,1,0
S01001550,657,657,0,0,0
S01001551,832,818,14,0,0
S01001552,862,826,36,0,0
S01001553,791,759,32,0,0
S01001554,993,953,40,0,0
S01001555,781,609,172,0,0
S01001556,925,783,142,0,0
S01001557,997,967,28,2,0
S01001558,829,826,3,0,0
S01001559,514,503,11,0,0
S01001560,669,370,276,23,0
S01001561,731,700,31,0,0
S01001562,664,653,11,0,0
S01001563,605,566,39,0,0
S01001564,582,574,8,0,0
S01001565,774,451,323,0,0
S01001566,672,660,12,0,0
S01001567,962,936,26,0,0
S01001568,675,412,263,0,0
S01001569,536,521,15,0,0
S01001570,539,539,0,0,0
S01001571,752,540,212,0,0
S01001572,581,543,38,0,0
S01001573,658,636,21,1,0
S01001574,897,743,154,0,0
S01001575,780,461,319,0,0
S01001576,589,510,79,0,0
S01001577,776,755,21,0,0
S01001578,689,675,14,0,0
S01001579,789,605,184,0,0
S01001580,601,412,185,4,0
S01001581,729,682,47,0,0
S01001582,610,557,53,0,0
S01001583,484,431,53,0,0
S01001584,769,392,377,0,0
S01001585,875,219,656,0,0
S01001586,518,506,12,0,0
S01001587,823,685,138,0,0
S01001588,782,552,230,0,0
S01001589,784,693,91,0,0
S01001590,766,426,340,0,0
S01001591,628,429,199,0,0
S01001592,768,381,386,1,0
S01001593,788,475,313,0,0
S01001594,783,192,591,0,0
S01001595,733,279,452,2,0
S01001596,763,541,222,0,0
S01001597,600,207,393,0,0
S01001598,637,598,37,2,0
S01001599,887,233,654,0,0
S01001600,1023,178,840,0,5
S01001601,783,762,13,8,0
S01001602,449,332,116,1,0
S01001603,821,651,170,0,0
S01001604,682,620,62,0,0
S01001605,607,587,20,0,0
S01001606,525,248,277,0,0
S01001607,928,728,200,0,0
S01001608,900,773,127,0,0
S01001609,942,925,17,0,0
S01001610,564,388,175,0,1
S01001611,777,762,15,0,0
S01001612,843,766,77,0,0
S01001613,861,822,39,0,0
S01001614,604,332,272,0,0
S01001615,774,633,141,0,0
S01001616,587,582,5,0,0
S01001617,714,636,78,0,0
S01001618,902,735,162,1,4
S01001619,723,641,82,0,0
S01001620,810,732,76,2,0
S01001621,763,751,12,0,0
S01001622,907,551,356,0,0
S01001623,715,664,51,0,0
S01001624,1000,879,121,0,0
S01001625,756,523,233,0,0
S01001626,806,772,34,0,0
S01001627,715,644,71,0,0
S01001628,585,574,11,0,0
S01001629,615,503,112,0,0
S01001630,548,187,361,0,0
S01001631,878,648,230,0,0
S01001632,619,616,3,0,0
S01001633,941,919,22,0,0
S01001634,834,824,10,0,0
S01001635,742,676,66,0,0
S01001636,575,571,4,0,0
S01001637,741,641,81,19,0
S01001638,880,592,287,1,0
S01001639,672,556,116,0,0
S01001640,689,679,10,0,0
S01001641,612,601,8,3,0
S01001642,950,925,25,0,0
S01001643,762,651,111,0,0
S01001644,765,737,28,0,0
S01001645,878,532,343,3,0
S01001646,581,568,5,8,0
S01001647,655,553,102,0,0
S01001648,757,685,72,0,0
S01001649,759,457,301,1,0
S01001650,807,650,157,0,0
S01001651,908,583,325,0,0
S01001652,816,802,13,1,0
S01001653,669,324,345,0,0
S01001654,601,587,11,3,0
S01001655,605,527,78,0,0
S01001656,932,774,158,0,0
S01001657,512,506,6,0,0
S01001658,925,769,153,3,0
S01001659,645,609,36,0,0
S01001660,652,597,55,0,0
S01001661,648,618,30,0,0
S01001662,769,638,131,0,0
S01001663,782,708,74,0,0
S01001664,543,500,43,0,0
S01001665,761,625,136,0,0
S01001666,612,342,270,0,0
S01001667,743,457,286,0,0
S01001668,632,376,256,0,0
S01001669,636,209,427,0,0
S01001670,689,615,74,0,0
S01001671,568,563,5,0,0
S01001672,589,489,100,0,0
S01001673,666,628,38,0,0
S01001674,711,614,97,0,0
S01001675,677,573,104,0,0
S01001676,894,836,57,1,0
S01001677,835,778,57,0,0
S01001678,942,902,40,0,0
S01001679,696,553,143,0,0
S01001680,601,552,49,0,0
S01001681,649,644,5,0,0
S01001682,522,498,24,0,0
S01001683,736,514,222,0,0
S01001684,575,569,6,0,0
S01001685,680,462,218,0,0
S01001686,929,855,74,0,0
S01001687,992,638,354,0,0
S01001688,838,764,74,0,0
S01001689,727,698,29,0,0
S01001690,545,485,60,0,0
S01001691,819,778,41,0,0
S01001692,577,477,100,0,0
S01001693,770,764,6,0,0
S01001694,644,461,182,1,0
S01001695,744,617,127,0,0
S01001696,762,743,19,0,0
S01001697,807,773,29,5,0
S01001698,523,488,35,0,0
S01001699,666,666,0,0,0
S01001700,980,973,7,0,0
S01001701,859,682,177,0,0
S01001702,896,760,136,0,0
S01001703,757,731,26,0,0
S01001704,937,872,65,0,0
S01001705,590,588,2,0,0
S01001706,784,776,8,0,0
S01001707,693,455,238,0,0
S01001708,863,717,146,0,0
S01001709,605,542,63,0,0
S01001710,663,427,236,0,0
S01001711,765,760,5,0,0
S01001712,517,517,0,0,0
S01001713,957,948,9,0,0
S01001714,707,647,60,0,0
S01001715,960,954,6,0,0
S01001716,785,568,217,0,0
S01001717,776,768,8,0,0
S01001718,505,451,54,0,0
S01001719,795,786,9,0,0
S01001720,690,675,15,0,0
S01001721,567,391,176,0,0
S01001722,754,662,92,0,0
S01001723,709,642,67,0,0
S01001724,732,439,293,0,0
S01001725,715,575,140,0,0
S01001726,662,654,8,0,0
S01001727,880,835,45,0,0
S01001728,672,668,4,0,0
S01001729,970,967,3,0,0
S01001730,630,626,4,0,0
S01001731,635,630,5,0,0
S01001732,596,550,46,0,0
S01001733,708,656,52,0,0
S01001734,527,525,2,0,0
S01001735,506,488,18,0,0
S01001736,998,876,122,0,0
S01001737,614,609,5,0,0
S01001738,619,612,7,0,0
S01001739,628,620,8,0,0
S01001740,788,686,53,49,0
S01001741,650,573,77,0,0
S01001742,707,538,169,0,0
S01001743,911,664,247,0,0
S01001744,616,609,7,0,0
S01001745,830,823,7,0,0
S01001746,958,888,70,0,0
S01001747,874,809,65,0,0
S01001748,640,637,3,0,0
S01001749,761,459,302,0,0
S01001750,731,605,126,0,0
S01001751,914,566,348,0,0
S01001752,994,991,3,0,0
S01001753,851,611,240,0,0
S01001754,820,777,43,0,0
S01001755,906,825,81,0,0
S01001756,625,419,206,0,0
S01001757,762,576,186,0,0
S01001758,766,541,223,2,0
S01001759,609,114,495,0,0
S01001760,695,507,188,0,0
S01001761,662,236,426,0,0
S01001762,987,708,279,0,0
S01001763,840,834,6,0,0
S01001764,530,515,15,0,0
S01001765,963,671,292,0,0
S01001766,696,597,99,0,0
S01001767,628,575,53,0,0
S01001768,617,502,115,0,0
S01001769,718,508,210,0,0
S01001770,542,185,357,0,0
S01001771,804,692,112,0,0
S01001772,516,352,163,1,0
S01001773,956,563,393,0,0
S01001774,623,591,31,1,0
S01001775,751,623,128,0,0
S01001776,613,331,282,0,0
S01001777,914,849,65,0,0
S01001778,864,558,305,1,0
S01001779,538,386,152,0,0
S01001780,807,593,214,0,0
S01001781,669,635,34,0,0
S01001782,936,878,58,0,0
S01001783,638,518,120,0,0
S01001784,587,515,72,0,0
S01001785,679,659,20,0,0
S01001786,569,529,40,0,0
S01001787,642,641,1,0,0
S01001788,874,851,23,0,0
S01001789,531,444,80,7,0
S01001790,762,557,205,0,0
S01001791,748,628,120,0,0
S01001792,733,671,62,0,0
S01001793,842,569,273,0,0
S01001794,924,891,33,0,0
S01001795,568,462,106,0,0
S01001796,813,808,5,0,0
S01001797,701,579,122,0,0
S01001798,909,900,9,0,0
S01001799,1002,910,92,0,0
S01001800,999,993,6,0,0
S01001801,911,888,20,0,3
S01001802,819,725,94,0,0
S01001803,1003,964,39,0,0
S01001804,1076,950,126,0,0
S01001805,784,769,15,0,0
S01001806,644,576,68,0,0
S01001807,844,816,28,0,0
S01001808,625,601,24,0,0
S01001809,748,154,594,0,0
S01001810,947,861,86,0,0
S01001811,716,706,10,0,0
S01001812,566,559,7,0,0
S01001813,715,707,8,0,0
S01001814,753,708,45,0,0
S01001815,879,796,83,0,0
S01001816,1076,1017,59,0,0
S01001817,694,623,67,0,4
S01001818,767,723,44,0,0
S01001819,1032,956,76,0,0
S01001820,800,454,343,0,3
S01001821,524,501,23,0,0
S01001822,999,757,242,0,0
S01001823,746,356,390,0,0
S01001824,780,664,116,0,0
S01001825,815,714,98,3,0
S01001826,571,191,380,0,0
S01001827,886,408,470,0,8
S01001828,791,772,19,0,0
S01001829,705,410,292,0,3
S01001830,936,925,11,0,0
S01001831,765,480,285,0,0
S01001832,677,617,60,0,0
S01001833,969,888,81,0,0
S01001834,576,500,76,0,0
S01001835,645,561,84,0,0
S01001836,716,610,106,0,0
S01001837,938,764,173,1,0
S01001838,583,557,26,0,0
S01001839,921,526,395,0,0
S01001840,736,681,55,0,0
S01001841,740,294,446,0,0
S01001842,758,705,53,0,0
S01001843,755,68,687,0,0
S01001844,1091,1076,15,0,0
S01001845,848,836,12,0,0
S01001846,943,926,17,0,0
S01001847,799,572,227,0,0
S01001848,788,200,588,0,0
S01001849,616,555,61,0,0
S01001850,784,310,474,0,0
S01001851,752,699,53,0,0
S01001852,808,804,4,0,0
S01001853,776,761,15,0,0
S01001854,961,644,317,0,0
S01001855,756,658,98,0,0
S01001856,588,232,356,0,0
S01001857,802,619,183,0,0
