dz_2011,total,employed,unemployed,student,retired,homemaker,sick,inactive_other
S01011712,422,269,29,23,56,12,32,1
S01011713,895,560,33,51,165,16,60,10
S01011714,921,741,29,50,46,19,26,10
S01011715,800,505,39,49,104,30,60,13
S01011716,745,534,37,51,77,17,26,3
S01011717,629,402,19,38,123,10,30,7
S01011718,702,565,23,36,38,11,22,7
S01011719,1468,1138,31,153,71,44,20,11
S01011720,525,343,8,44,102,12,12,4
S01011721,593,342,34,34,128,9,41,5
S01011722,985,527,57,72,223,32,50,24
S01011723,1561,1098,53,125,165,48,49,23
S01011724,519,372,22,58,13,17,28,9
S01011725,489,378,10,56,22,11,9,3
S01011726,418,318,6,31,30,13,17,3
S01011727,1057,811,29,93,59,35,21,9
S01011728,717,469,22,52,108,15,34,17
S01011729,834,455,57,66,144,20,74,18
S01011730,713,442,14,45,174,12,22,4
S01011731,826,515,29,59,178,17,24,4
S01011732,745,475,16,50,167,8,25,4
S01011733,650,396,31,39,132,13,29,10
S01011734,691,418,24,60,137,11,34,7
S01011735,576,333,19,53,139,11,18,3
S01011736,847,527,49,70,131,25,32,13
S01011737,663,354,51,64,113,23,36,22
S01011738,819,472,69,64,104,31,49,30
S01011739,531,332,39,37,88,10,20,5
S01011740,532,261,52,49,85,18,53,14
S01011741,721,378,61,57,116,36,58,15
S01011742,636,377,33,56,114,17,28,11
S01011743,595,382,20,44,98,15,30,6
S01011744,603,353,39,33,109,23,33,13
S01011745,735,425,36,38,170,15,40,11
S01011746,597,328,57,39,92,27,42,12
S01011747,773,403,85,68,100,38,67,12
S01011748,745,436,59,56,76,43,43,32
S01011749,647,339,78,52,47,40,58,33
S01011750,642,353,34,56,120,31,40,8
S01011751,862,502,82,70,68,48,70,22
S01011752,817,566,48,44,78,17,50,14
S01011753,602,365,34,45,114,11,22,11
S01011754,688,399,47,60,121,25,32,4
S01011755,728,463,46,44,79,30,56,10
S01011756,851,505,69,73,113,29,49,13
S01011757,681,402,37,50,96,24,60,12
S01011758,479,302,24,32,68,17,27,9
S01011759,677,389,37,44,139,21,40,7
S01011760,697,415,36,47,133,19,40,7
S01011761,568,349,26,45,58,31,42,17
S01011762,652,363,41,63,88,30,57,10
S01011763,603,368,21,44,107,13,42,8
S01011764,326,192,13,33,67,5,14,2
S01011765,942,669,22,99,111,13,18,10
S01011766,560,395,15,35,90,9,12,4
S01011767,930,569,61,62,169,13,44,12
S01011768,727,437,48,61,103,16,44,18
S01011769,590,301,44,35,132,16,50,12
S01011770,669,387,56,38,119,21,39,9
S01011771,522,373,12,55,55,12,13,2
S01011772,848,554,25,89,137,18,17,8
S01011773,439,344,11,45,23,11,4,1
S01011774,678,470,31,70,37,27,33,10
S01011775,627,502,16,47,35,15,5,7
S01011776,830,619,16,68,62,44,13,8
S01011777,460,338,12,26,57,12,9,6
S01011778,465,336,17,47,46,13,4,2
S01011779,595,400,18,44,97,16,15,5
S01011780,709,490,14,68,87,25,22,3
S01011781,682,475,15,65,82,19,16,10
S01011782,707,473,15,70,109,18,16,6
S01011783,464,298,17,42,71,11,17,8
S01011784,615,368,28,59,74,24,53,9
S01011785,775,481,32,56,119,26,52,9
S01011786,155,116,4,23,5,3,3,1
S01011787,827,441,69,64,122,34,79,18
S01011788,862,629,25,72,69,49,12,6
S01011789,2222,1602,64,178,226,84,44,24
S01011790,967,578,47,78,134,43,64,23
S01011791,629,346,28,37,124,25,57,12
S01011792,638,344,28,25,156,21,55,9
S01011793,577,345,21,44,115,14,31,7
S01011794,749,404,38,48,146,24,72,17
S01011795,797,470,37,57,115,36,62,20
S01011796,641,362,53,45,90,32,40,19
S01011797,872,571,24,79,151,23,12,12
S01011798,411,235,25,24,54,17,41,15
S01011799,746,450,28,47,156,23,36,6
S01011800,501,322,14,21,98,17,21,8
S01011801,498,240,53,43,71,29,50,12
S01011802,494,280,34,29,93,20,28,10
S01011803,684,426,41,59,93,24,29,12
S01011804,737,489,25,30,133,24,27,9
S01011805,683,450,22,37,137,20,13,4
S01011806,970,664,16,46,174,34,20,16
S01011807,831,596,8,40,136,20,18,13
S01011808,726,523,14,38,111,17,12,11
S01011809,556,395,6,20,93,22,13,7
S01011810,981,688,25,30,170,34,30,4
S01011811,849,589,18,30,145,33,23,11
S01011812,843,569,17,34,160,28,26,9
S01011813,708,510,14,37,104,26,14,3
S01011814,517,389,10,23,66,22,5,2
S01011815,579,425,14,34,81,9,10,6
S01011816,533,381,4,27,94,16,6,5
S01011817,550,416,10,32,72,10,7,3
S01011818,1196,864,30,60,171,31,30,10
S01011819,952,673,25,32,160,28,26,8
S01011820,706,476,13,52,108,17,34,6
S01011821,511,340,28,33,65,12,27,6
S01011822,699,511,28,19,89,13,29,10
S01011823,456,319,8,22,73,12,19,3
S01011824,743,537,24,28,109,23,16,6
S01011825,409,277,9,22,72,11,14,4
S01011826,562,409,14,27,74,17,15,6
S01011827,477,248,20,14,136,19,33,7
S01011828,692,476,16,28,125,24,18,5
S01011829,429,322,5,18,60,11,11,2
S01011830,628,401,22,20,125,26,18,16
S01011831,792,466,24,30,188,35,31,18
S01011832,628,435,9,18,115,17,31,3
S01011833,712,438,23,58,125,35,24,9
S01011834,577,397,9,37,92,26,13,3
S01011835,516,371,19,26,74,14,7,5
S01011836,882,543,23,53,198,35,24,6
S01011837,700,454,15,41,122,33,28,7
S01011838,938,601,21,58,203,34,15,6
S01011839,812,534,21,49,171,19,8,10
S01011840,939,635,30,55,161,33,10,15
S01011841,1126,743,51,67,182,39,34,10
S01011842,970,609,52,55,178,31,34,11
S01011843,919,601,27,55,168,38,21,9
S01011844,725,480,15,58,121,30,12,9
S01011845,614,396,19,39,124,14,14,8
S01011846,648,437,15,46,110,21,12,7
S01011847,327,216,4,12,70,15,4,6
S01011848,620,431,9,37,108,21,9,5
S01011849,597,437,17,24,78,21,16,4
S01011850,828,516,25,51,156,40,19,21
S01011851,639,429,36,33,91,19,23,8
S01011852,702,478,24,39,110,26,14,11
S01011853,698,480,25,34,104,30,17,8
S01011854,769,498,20,54,157,20,15,5
S01011855,915,631,24,53,137,29,32,9
S01011856,476,277,10,30,126,24,3,6
S01011857,1087,788,27,59,137,39,22,15
S01011858,741,422,19,50,181,33,24,12
S01011859,754,417,24,39,216,22,20,16
S01011860,692,474,21,47,112,20,11,7
S01011861,634,401,19,30,145,23,8,8
S01011862,743,411,21,45,209,29,18,10
S01011863,715,424,33,50,148,21,23,16
S01011864,568,343,11,34,149,17,9,5
S01011865,466,287,22,26,92,18,15,6
S01011866,890,591,26,50,165,32,17,9
S01011867,885,586,24,51,148,32,35,9
S01011868,704,472,24,48,99,25,31,5
S01011869,769,503,37,41,120,27,32,9
S01011870,633,399,22,47,93,30,33,9
S01011871,859,591,30,56,112,36,17,17
S01011872,782,544,16,48,119,26,14,15
S01011873,608,428,14,33,88,23,14,8
S01011874,632,448,12,33,92,17,21,9
S01011875,785,510,24,34,165,16,25,11
S01011876,773,532,15,37,120,29,22,18
S01011877,578,380,10,24,133,13,8,10
S01011878,1171,672,29,235,156,33,30,16
S01011879,594,389,20,53,98,22,6,6
S01011880,917,618,25,57,137,42,22,16
S01011881,592,424,13,33,80,21,13,8
S01011882,679,435,25,33,139,8,32,7
S01011883,1393,794,25,308,201,26,27,12
S01011884,578,408,15,29,81,21,11,13
S01011885,536,409,4,29,64,24,3,3
S01011886,978,661,23,62,157,42,18,15
S01011887,525,354,13,36,69,14,27,12
S01011888,942,600,46,58,122,28,71,17
S01011889,704,444,20,37,152,18,27,6
S01011890,660,461,18,44,98,17,17,5
S01011891,1049,358,35,37,84,22,79,434
S01011892,929,708,32,46,101,17,18,7
S01011893,823,560,37,38,136,16,30,6
S01011894,777,534,23,67,96,19,27,11
S01011895,831,515,18,62,189,26,12,9
S01011896,698,475,19,36,126,17,12,13
S01011897,781,508,21,49,156,31,10,6
S01011898,775,514,10,61,140,24,19,7
S01011899,762,479,20,42,187,17,8,9
S01011900,549,377,10,28,120,6,6,2
S01011901,814,557,33,42,144,22,9,7
S01011902,846,530,8,53,216,15,19,5
S01011903,660,416,11,26,178,13,14,2
S01011904,654,440,7,39,128,24,11,5
S01011905,643,460,12,49,95,20,3,4
S01011906,255,164,8,8,64,3,6,2
S01011907,655,496,18,31,87,6,11,6
S01011908,441,322,12,21,68,6,7,5
S01011909,646,550,14,31,28,14,7,2
S01011910,865,520,58,44,125,38,47,33
S01011911,520,347,20,21,96,9,22,5
S01011912,592,404,25,28,73,19,32,11
S01011913,628,421,37,20,77,17,42,14
S01011914,669,413,58,47,52,44,33,22
S01011915,663,426,26,41,89,24,43,14
S01011916,673,424,35,51,74,29,53,7
S01011917,444,277,27,31,64,20,14,11
S01011918,657,382,58,41,72,30,45,29
S01011919,897,524,46,139,74,28,53,33
S01011920,518,339,29,35,77,12,23,3
S01011921,419,264,22,24,64,23,17,5
S01011922,667,441,43,28,82,14,46,13
S01011923,768,470,56,43,86,41,53,19
S01011924,696,469,30,39,108,14,31,5
S01011925,658,504,17,40,47,16,24,10
S01011926,607,389,36,29,93,21,33,6
S01011927,468,278,22,34,74,14,33,13
S01011928,629,392,24,35,121,18,33,6
S01011929,531,346,22,28,85,11,30,9
S01011930,529,338,19,35,84,13,28,12
S01011931,499,288,37,35,46,38,43,12
S01011932,264,142,21,16,31,17,30,7
S01011933,1276,869,54,131,109,30,51,32
S01011934,692,431,32,75,110,21,13,10
S01011935,859,577,41,99,76,20,33,13
S01011936,554,376,35,54,54,9,20,6
S01011937,542,365,18,48,61,12,32,6
S01011938,393,260,17,21,60,4,22,9
S01011939,853,539,62,67,70,26,63,26
S01011940,760,518,47,72,42,22,35,24
S01011941,944,647,71,80,53,20,50,23
S01011942,735,480,39,77,67,15,41,16
S01011943,1199,685,117,98,138,30,105,26
S01011944,393,233,11,34,88,14,3,10
S01011945,1104,619,26,63,287,43,44,22
S01011946,656,366,46,48,143,22,17,14
S01011947,435,263,7,25,119,8,9,4
S01011948,789,469,30,37,154,21,71,7
S01011949,646,355,14,28,211,21,11,6
S01011950,644,359,15,28,203,15,18,6
S01011951,585,372,12,30,132,22,11,6
S01011952,677,452,16,24,158,16,7,4
S01011953,642,423,13,43,133,17,9,4
S01011954,415,261,17,17,90,14,13,3
S01011955,799,522,27,49,152,16,29,4
S01011956,774,546,12,40,115,30,19,12
S01011957,851,565,25,54,134,30,26,17
S01011958,1505,975,23,62,308,48,70,19
S01011959,665,413,13,37,124,19,49,10
S01011960,879,645,14,40,133,26,12,9
S01011961,865,626,17,44,132,25,12,9
S01011962,794,567,7,43,132,28,14,3
S01011963,562,375,18,27,96,23,19,4
S01011964,839,566,35,39,150,26,18,5
S01011965,697,420,13,56,165,19,18,6
S01011966,600,378,15,37,135,15,13,7
S01011967,909,548,7,48,127,22,32,125
S01011968,1030,672,40,68,187,25,27,11
S01011969,1206,777,42,58,208,46,58,17
S01011970,1331,869,53,65,216,47,59,22
S01011971,459,321,16,22,79,9,12,0
S01011972,1330,876,33,63,272,28,42,16
S01011973,463,312,16,24,86,14,5,6
S01011974,666,449,15,31,136,19,9,7
S01011975,352,219,11,17,75,14,10,6
S01011976,732,461,26,46,149,26,16,8
S01011977,996,606,38,57,186,33,54,22
S01011978,872,525,33,45,184,31,41,13
S01011979,917,596,10,42,181,32,50,6
S01011980,391,258,13,22,64,19,10,5
S01011981,868,623,19,32,125,28,28,13
S01011982,1105,772,33,50,181,25,30,14
S01011983,883,587,30,32,186,24,17,7
S01011984,468,290,21,17,64,18,40,18
S01011985,526,356,16,26,84,12,21,11
S01011986,738,446,46,35,109,27,45,30
S01011987,858,507,34,54,173,20,51,19
S01011988,554,310,6,37,147,14,38,2
S01011989,616,401,17,31,130,13,18,6
S01011990,527,302,21,21,158,13,10,2
S01011991,700,444,26,44,125,20,31,10
S01011992,773,500,26,37,162,26,16,6
S01011993,752,486,37,38,126,17,27,21
S01011994,617,306,16,36,226,17,9,7
S01011995,753,558,13,30,98,30,10,14
S01011996,537,352,18,29,85,20,22,11
S01011997,877,578,38,64,135,24,27,11
S01011998,685,470,16,19,134,29,8,9
S01011999,477,346,8,28,69,9,15,2
S01012000,421,295,7,18,78,15,4,4
S01012001,659,479,14,17,98,26,18,7
S01012002,537,345,15,25,107,15,22,8
S01012003,644,415,23,35,135,16,13,7
S01012004,1243,840,25,64,229,38,31,16
S01012005,1095,758,30,46,190,34,25,12
S01012006,802,451,16,216,68,20,21,10
S01012007,708,464,21,35,143,14,21,10
S01012008,1005,692,24,52,148,19,44,26
S01012009,557,419,12,23,79,11,9,4
S01012010,1085,720,19,46,235,26,25,14
S01012011,1074,735,29,69,187,17,26,11
S01012012,477,279,14,19,143,8,13,1
S01012013,580,392,12,17,125,12,13,9
S01012014,1309,918,40,60,213,29,29,20
S01012015,947,666,32,52,144,20,22,11
S01012016,667,473,21,25,113,20,13,2
S01012017,442,266,10,20,107,18,10,11
S01012018,657,446,20,30,119,15,18,9
S01012019,666,458,31,41,85,21,26,4
S01012020,737,444,32,59,132,18,42,10
S01012021,639,386,29,62,114,21,19,8
S01012022,813,516,44,61,112,27,40,13
S01012023,521,338,14,34,95,14,22,4
S01012024,866,601,33,48,127,21,23,13
S01012025,524,345,17,26,91,15,28,2
S01012026,661,457,10,72,64,24,26,8
S01012027,1528,1028,43,113,199,51,76,18
S01012028,841,528,21,82,176,14,14,6
S01012029,1011,640,39,102,143,27,51,9
S01012030,1021,656,29,79,183,26,33,15
S01012031,418,251,9,15,115,10,10,8
S01012032,273,185,5,18,48,7,6,4
S01012033,712,418,27,45,162,17,35,8
S01012034,724,454,25,53,121,33,29,9
S01012035,866,517,44,51,178,28,34,14
S01012036,887,511,33,73,192,25,38,15
S01012037,883,479,67,76,144,31,69,17
S01012038,848,387,99,62,83,89,91,37
S01012039,821,420,50,55,179,34,67,16
S01012040,524,342,18,58,55,14,29,8
S01012041,899,533,38,78,146,24,63,17
S01012042,920,495,37,65,187,31,90,15
S01012043,658,352,54,36,84,56,52,24
S01012044,731,325,59,46,156,38,83,24
S01012045,950,533,68,66,104,39,116,24
S01012046,613,292,43,55,107,28,69,19
S01012047,790,422,50,48,152,27,78,13
S01012048,564,294,38,31,102,22,61,16
S01012049,588,365,24,37,100,13,38,11
S01012050,902,597,34,77,103,20,64,7
S01012051,365,216,17,28,69,8,22,5
S01012052,727,457,27,42,130,22,40,9
S01012053,706,373,61,46,92,43,72,19
S01012054,855,419,119,62,84,36,106,29
S01012055,671,381,43,39,95,26,71,16
S01012056,673,383,23,61,158,12,28,8
S01012057,576,367,14,50,114,15,13,3
S01012058,690,416,24,53,143,23,22,9
S01012059,716,399,35,54,118,29,68,13
S01012060,680,380,43,42,121,21,61,12
S01012061,1183,771,40,95,172,46,47,12
S01012062,799,547,28,76,100,15,25,8
S01012063,509,357,22,37,40,18,28,7
S01012064,619,243,87,56,51,65,97,20
S01012065,450,155,53,45,39,46,89,23
S01012066,619,349,47,50,27,43,78,25
S01012067,505,226,72,37,40,38,71,21
S01012068,600,265,59,58,60,54,79,25
S01012069,493,204,62,33,59,35,80,20
S01012070,898,323,104,225,91,34,98,23
S01012071,917,424,95,69,106,38,146,39
S01012072,923,497,91,79,85,27,124,20
S01012073,575,381,31,55,55,20,20,13
S01012074,494,356,22,46,48,10,10,2
S01012075,781,533,34,85,85,13,27,4
S01012076,709,464,37,39,86,23,49,11
S01012077,800,434,57,72,101,46,71,19
S01012078,673,450,37,54,70,18,31,13
S01012079,906,517,71,60,121,39,78,20
S01012080,741,418,59,55,69,59,55,26
S01012081,542,276,64,31,67,21,62,21
S01012082,737,406,54,41,100,33,94,9
S01012083,785,394,67,48,135,28,102,11
S01012084,523,360,17,37,83,10,13,3
S01012085,618,398,19,38,124,11,24,4
S01012086,670,372,58,38,108,19,61,14
S01012087,566,341,34,42,87,15,39,8
S01012088,473,330,30,34,44,11,14,10
S01012089,648,432,23,40,122,10,13,8
S01012090,857,529,21,77,180,29,14,7
S01012091,619,399,27,48,107,6,26,6
S01012092,507,331,10,33,106,4,16,7
S01012093,435,278,11,15,102,8,16,5
S01012094,658,429,19,52,132,12,10,4
S01012095,1104,640,48,110,156,37,102,11
S01012096,667,352,45,54,137,22,48,9
S01012097,489,294,35,31,80,19,23,7
S01012098,738,435,51,60,106,31,49,6
S01012099,720,386,58,60,110,29,64,13
S01012100,1206,748,59,82,198,37,63,19
S01012101,715,456,28,67,133,9,18,4
S01012102,642,353,51,63,71,33,57,14
S01012103,814,544,43,70,78,27,44,8
S01012104,676,484,16,62,61,36,10,7
S01012105,1196,841,38,98,150,28,28,13
S01012106,936,662,30,83,105,31,18,7
S01012107,510,310,20,38,102,16,21,3
S01012108,715,365,42,37,187,14,63,7
S01012109,941,526,93,77,68,31,117,29
S01012110,661,386,39,31,134,14,47,10
S01012111,979,519,73,91,168,21,83,24
S01012112,748,421,32,37,205,13,35,5
S01012113,1005,502,26,232,184,18,39,4
S01012114,1147,684,25,236,157,18,21,6
S01012115,553,345,13,32,118,13,31,1
S01012116,495,304,16,38,96,9,24,8
S01012117,495,407,10,27,30,6,11,4
S01012118,789,615,14,59,61,12,21,7
S01012119,705,435,16,55,163,10,21,5
S01012120,435,242,28,42,62,23,34,4
S01012121,665,348,47,51,112,37,55,15
S01012122,687,393,39,57,133,16,40,9
S01012123,553,348,29,56,71,11,26,12
S01012124,524,329,20,46,75,18,29,7
S01012125,797,376,78,72,109,34,100,28
S01012126,747,539,39,60,51,18,28,12
S01012127,1042,653,82,121,56,29,84,17
S01012128,589,346,57,54,43,23,48,18
S01012129,750,477,44,57,70,19,65,18
S01012130,891,467,55,45,176,25,101,22
S01012131,1289,603,115,272,120,32,118,29
S01012132,674,321,60,103,78,30,61,21
S01012133,976,493,60,257,63,22,65,16
S01012134,1029,603,48,137,160,18,48,15
S01012135,936,447,85,79,127,32,136,30
S01012136,759,365,73,121,50,21,100,29
S01012137,648,327,38,65,100,20,81,17
S01012138,801,507,30,96,96,22,43,7
S01012139,818,490,34,51,143,35,58,7
S01012140,654,408,24,62,130,14,13,3
S01012141,942,583,27,76,193,18,36,9
S01012142,693,421,11,47,164,19,23,8
S01012143,963,587,27,93,202,20,26,8
S01012144,743,477,18,56,141,16,29,6
S01012145,813,505,15,85,166,17,20,5
S01012146,817,446,45,72,110,42,83,19
S01012147,763,387,58,52,131,36,86,13
S01012148,540,250,42,38,81,35,71,23
S01012149,691,410,29,63,89,38,37,25
S01012150,553,283,39,28,115,29,47,12
S01012151,721,378,43,33,162,26,64,15
S01012152,778,378,61,64,90,42,116,27
S01012153,610,333,45,65,40,18,98,11
S01012154,618,295,62,46,69,19,111,16
S01012155,716,396,66,61,85,17,78,13
S01012156,944,527,75,64,127,36,93,22
S01012157,822,528,50,59,99,24,51,11
S01012158,1301,845,80,128,108,54,66,20
S01012159,411,239,14,29,108,4,13,4
S01012160,749,460,42,53,147,15,20,12
S01012161,376,209,31,18,34,25,45,14
S01012162,724,417,55,58,55,36,72,31
S01012163,655,412,32,46,62,28,65,10
S01012164,899,695,20,62,53,37,23,9
S01012165,670,356,66,41,74,44,67,22
S01012166,633,382,38,44,77,31,45,16
S01012167,555,316,30,21,114,13,45,16
S01012168,755,466,31,55,140,12,40,11
S01012169,639,351,20,54,135,20,48,11
S01012170,945,571,29,55,178,20,78,14
S01012171,898,524,27,46,206,25,55,15
S01012172,710,399,28,33,157,28,45,20
S01012173,560,331,11,44,140,12,13,9
S01012174,795,555,18,77,94,16,27,8
S01012175,811,571,26,59,105,15,25,10
S01012176,1131,739,36,81,173,16,67,19
S01012177,688,442,17,60,124,14,23,8
S01012178,776,498,26,55,157,10,18,12
S01012179,547,311,27,43,107,19,37,3
S01012180,513,281,17,27,130,17,34,7
S01012181,894,502,52,56,168,27,75,14
S01012182,1087,743,27,93,124,34,49,17
S01012183,1720,1186,66,142,129,72,98,27
S01012184,680,478,32,59,50,16,34,11
S01012185,668,372,70,41,43,27,97,18
S01012186,637,339,44,34,119,23,61,17
S01012187,673,374,53,49,102,11,67,17
S01012188,482,300,16,34,103,4,19,6
S01012189,619,417,25,48,80,11,27,11
S01012190,583,450,9,43,55,11,8,7
S01012191,843,536,23,66,166,19,23,10
S01012192,363,216,12,34,76,8,14,3
S01012193,569,444,11,54,37,12,9,2
S01012194,657,473,21,87,44,18,11,3
S01012195,682,458,21,60,110,12,18,3
S01012196,424,319,9,45,21,14,12,4
S01012197,778,461,39,41,151,19,58,9
S01012198,814,513,21,75,112,22,67,4
S01012199,683,400,31,49,137,20,37,9
S01012200,486,281,26,35,90,16,33,5
S01012201,806,494,23,65,144,20,45,15
S01012202,431,268,15,25,91,13,16,3
S01012203,767,495,18,63,147,18,20,6
S01012204,646,452,23,78,59,13,14,7
S01012205,716,495,15,64,100,18,19,5
S01012206,749,552,19,75,78,6,17,2
S01012207,870,531,29,66,173,24,33,14
S01012208,984,612,40,75,159,31,50,17
S01012209,755,443,43,61,146,21,36,5
S01012210,527,303,20,38,110,12,35,9
S01012211,876,549,34,81,150,26,30,6
S01012212,912,565,30,65,208,16,21,7
S01012213,856,509,18,64,217,17,27,4
S01012214,595,375,18,42,125,17,12,6
S01012215,809,528,23,69,154,15,13,7
S01012216,1025,677,15,105,182,23,19,4
S01012217,410,217,40,38,41,20,48,6
S01012218,415,202,56,37,60,16,37,7
S01012219,672,326,39,55,137,23,75,17
S01012220,727,362,55,37,118,34,109,12
S01012221,534,279,25,30,137,14,41,8
S01012222,920,505,43,60,181,25,91,15
S01012223,567,305,36,35,107,21,57,6
S01012224,731,449,29,61,107,33,41,11
S01012225,923,541,55,80,121,41,70,15
S01012226,607,373,33,53,114,12,19,3
S01012227,687,415,32,56,123,26,27,8
S01012228,604,385,21,50,91,14,38,5
S01012229,662,467,25,50,83,8,20,9
S01012230,812,562,16,69,124,19,13,9
S01012231,619,415,12,68,95,15,4,10
S01012232,872,599,21,87,132,18,7,8
S01012233,714,453,21,62,143,21,9,5
S01012234,1154,786,38,113,142,35,31,9
S01012235,699,432,13,59,160,15,12,8
S01012236,647,424,23,48,108,14,20,10
S01012237,642,388,23,62,122,28,13,6
S01012238,455,265,24,35,77,14,32,8
S01012239,444,240,34,38,66,23,35,8
S01012240,616,334,26,52,135,26,34,9
S01012241,523,309,12,42,120,24,12,4
S01012242,649,394,20,72,115,28,10,10
S01012243,672,417,21,45,133,32,17,7
S01012244,799,551,16,44,98,34,38,18
S01012245,970,639,24,55,154,38,47,13
S01012246,752,529,14,48,106,35,11,9
S01012247,553,378,11,32,96,13,12,11
S01012248,706,502,20,47,96,21,10,10
S01012249,749,517,24,46,105,26,20,11
S01012250,637,458,16,27,100,25,6,5
S01012251,781,511,52,43,112,15,34,14
S01012252,841,574,48,46,107,22,34,10
S01012253,740,478,28,36,129,13,49,7
S01012254,674,448,27,32,123,20,10,14
S01012255,627,398,22,31,137,14,14,11
S01012256,1029,697,27,63,152,58,19,13
S01012257,888,586,35,44,177,23,16,7
S01012258,1253,823,35,59,240,62,23,11
S01012259,601,358,16,29,173,12,9,4
S01012260,1057,685,34,53,187,61,22,15
S01012261,925,638,24,52,130,55,15,11
S01012262,1393,960,35,71,211,84,23,9
S01012263,612,411,36,28,96,18,16,7
S01012264,339,201,13,13,80,13,14,5
S01012265,853,540,39,41,151,34,40,8
S01012266,921,581,26,38,218,33,18,7
S01012267,830,553,24,38,166,27,14,8
S01012268,1146,751,28,60,211,26,36,34
S01012269,711,484,18,34,136,14,17,8
S01012270,650,430,26,49,96,14,27,8
S01012271,1161,811,39,78,153,38,29,13
S01012272,652,463,19,39,99,18,8,6
S01012273,782,490,23,59,162,24,19,5
S01012274,920,641,48,53,115,20,35,8
S01012275,681,405,49,119,59,11,26,12
S01012276,1159,777,60,81,142,25,54,20
S01012277,1020,693,59,66,108,36,44,14
S01012278,925,538,60,122,114,12,63,16
S01012279,931,577,45,84,119,37,51,18
S01012280,837,534,51,57,117,29,37,12
S01012281,709,483,35,48,82,25,26,10
S01012282,926,445,18,232,184,18,19,10
S01012283,753,502,30,61,102,19,29,10
S01012284,569,325,52,53,95,6,25,13
S01012285,470,287,10,27,116,7,14,9
S01012286,987,562,61,115,157,31,42,19
S01012287,1053,462,93,232,133,46,58,29
S01012288,846,455,109,61,115,38,52,16
S01012289,894,526,27,42,219,24,32,24
S01012290,446,295,21,22,77,9,16,6
S01012291,614,431,16,40,76,16,23,12
S01012292,928,554,27,33,227,24,30,33
S01012293,787,550,26,46,90,23,40,12
S01012294,794,528,31,46,117,23,37,12
S01012295,538,385,21,35,43,16,31,7
S01012296,845,641,17,43,92,23,17,12
S01012297,822,620,18,37,100,23,16,8
S01012298,1020,741,25,54,146,30,21,3
S01012299,475,350,8,19,70,14,9,5
S01012300,931,597,27,51,162,51,32,11
S01012301,774,511,26,29,133,34,28,13
S01012302,586,383,18,26,77,25,44,13
S01012303,730,498,24,41,121,27,9,10
S01012304,894,603,27,41,162,36,14,11
S01012305,670,394,22,49,143,20,33,9
S01012306,607,389,17,26,130,18,17,10
S01012307,664,421,28,30,106,21,45,13
S01012308,745,514,19,49,117,23,13,10
S01012309,705,449,19,28,151,27,21,10
S01012310,1199,758,31,64,247,53,26,20
S01012311,680,382,14,33,188,27,24,12
S01012312,793,503,19,52,138,38,35,8
S01012313,667,429,27,36,121,21,23,10
S01012314,674,416,31,22,129,33,33,10
S01012315,604,345,28,26,131,16,41,17
S01012316,501,282,28,15,105,23,39,9
S01012317,349,203,11,19,73,13,21,9
S01012318,602,372,27,35,92,28,41,7
S01012319,831,601,21,41,105,34,23,6
S01012320,618,398,27,33,89,32,28,11
S01012321,905,534,46,50,185,43,31,16
S01012322,885,563,24,38,189,32,29,10
S01012323,1087,661,38,44,263,35,22,24
S01012324,800,509,22,34,162,25,32,16
S01012325,640,344,23,23,218,13,10,9
S01012326,684,391,47,23,153,18,38,14
S01012327,679,431,28,29,139,20,23,9
S01012328,608,353,18,18,175,16,16,12
S01012329,727,458,25,23,152,23,31,15
S01012330,498,301,18,29,113,17,12,8
S01012331,826,548,21,26,187,22,17,5
S01012332,924,632,32,48,147,41,14,10
S01012333,1007,669,37,36,201,31,22,11
S01012334,667,418,28,23,149,27,16,6
S01012335,1406,1005,52,71,196,34,25,23
S01012336,587,367,28,21,121,16,22,12
S01012337,696,407,48,31,137,36,27,10
S01012338,602,369,28,27,135,15,21,7
S01012339,717,429,37,36,159,12,31,13
S01012340,770,501,26,38,150,23,19,13
S01012341,740,532,19,35,111,16,19,8
S01012342,714,467,15,32,155,14,22,9
S01012343,841,558,29,27,169,29,19,10
S01012344,857,559,37,35,174,15,29,8
S01012345,585,395,14,42,108,9,9,8
S01012346,984,644,19,53,204,32,22,10
S01012347,483,301,21,7,113,17,14,10
S01012348,873,565,24,45,179,22,23,15
S01012349,875,557,37,47,168,24,34,8
S01012350,869,524,30,52,169,31,37,26
S01012351,730,464,30,47,117,24,34,14
S01012352,909,588,30,51,172,25,26,17
S01012353,625,406,37,35,101,9,26,11
S01012354,767,478,18,30,182,18,27,14
S01012355,911,621,16,44,161,21,28,20
S01012356,863,553,15,38,209,17,20,11
S01012357,786,511,23,37,182,16,11,6
S01012358,668,425,14,32,145,24,16,12
S01012359,667,362,47,31,122,33,56,16
S01012360,561,304,55,36,72,43,39,12
S01012361,622,332,58,43,105,32,40,12
S01012362,859,465,62,69,103,70,68,22
S01012363,883,477,62,64,182,22,62,14
S01012364,636,395,38,27,112,11,34,19
S01012365,896,602,16,38,197,15,23,5
S01012366,814,505,34,47,162,16,37,13
S01012367,807,497,23,50,178,21,36,2
S01012368,640,397,17,29,159,16,14,8
S01012369,831,506,32,37,194,15,33,14
S01012370,1041,649,32,43,229,19,47,22
S01012371,824,470,43,35,186,23,50,17
S01012372,857,515,50,45,153,15,60,19
