dz_2011,total,scotland,ruk,elsewhere
S01007545,1302,944,302,56
S01007546,606,445,137,24
S01007547,546,404,123,19
S01007548,896,677,181,38
S01007549,783,571,187,25
S01007550,1284,862,378,44
S01007551,1290,816,419,55
S01007552,1044,934,97,13
S01007553,1065,1003,53,9
S01007554,889,793,80,16
S01007555,782,648,116,18
S01007556,785,717,54,14
S01007557,1201,1133,61,7
S01007558,570,431,132,7
S01007559,796,612,163,21
S01007560,1052,890,141,21
S01007561,1004,840,141,23
S01007562,783,575,184,24
S01007563,1084,695,297,92
S01007564,1225,877,297,51
S01007565,1002,791,189,22
S01007566,767,611,136,20
S01007567,547,446,89,12
S01007568,765,612,127,26
S01007569,960,760,171,29
S01007570,990,818,147,25
S01007571,549,379,146,24
S01007572,712,632,62,18
S01007573,169,153,13,3
S01007574,1380,1278,70,32
S01007575,879,804,61,14
S01007576,1113,1010,77,26
S01007577,919,845,59,15
S01007578,885,812,57,16
S01007579,538,483,45,10
S01007580,1011,922,67,22
S01007581,651,590,47,14
S01007582,875,808,53,14
S01007583,1241,1109,107,25
S01007584,857,780,51,26
S01007585,1041,931,90,20
S01007586,1003,883,89,31
S01007587,814,685,91,38
S01007588,1052,869,147,36
S01007589,1106,917,147,42
S01007590,653,545,87,21
S01007591,883,769,82,32
S01007592,998,871,85,42
S01007593,1065,905,128,32
S01007594,897,766,102,29
S01007595,956,708,208,40
S01007596,807,553,218,36
S01007597,646,479,154,13
S01007598,1068,885,158,25
S01007599,636,516,80,40
S01007600,975,783,138,54
S01007601,673,592,65,16
S01007602,1050,897,125,28
S01007603,973,864,85,24
S01007604,1099,972,90,37
S01007605,1188,1024,136,28
S01007606,614,514,80,20
S01007607,1038,902,108,28
S01007608,1094,972,90,32
S01007609,909,798,74,37
S01007610,804,698,68,38
S01007611,1017,880,104,33
S01007612,1001,822,118,61
S01007613,999,801,164,34
S01007614,807,644,143,20
S01007615,1280,1082,152,46
S01007616,907,801,87,19
S01007617,736,670,50,16
S01007618,866,768,82,16
S01007619,808,753,38,17
S01007620,853,747,87,19
S01007621,771,705,56,10
S01007622,860,751,88,21
S01007623,501,429,57,15
S01007624,777,694,71,12
S01007625,721,613,94,14
S01007626,496,437,48,11
S01007627,242,215,23,4
S01007628,859,741,106,12
S01007629,740,598,116,26
S01007630,833,680,137,16
S01007631,593,415,162,16
S01007632,1647,1406,215,26
S01007633,1513,1296,187,30
S01007634,666,514,139,13
S01007635,805,629,157,19
S01007636,1257,1089,150,18
S01007637,1420,1250,140,30
S01007638,1064,931,116,17
S01007639,1007,873,116,18
S01007640,582,384,176,22
S01007641,679,477,181,21
S01007642,1104,745,328,31
S01007643,958,731,204,23
S01007644,888,657,201,30
S01007645,775,466,274,35
S01007646,672,326,291,55
S01007647,1083,806,242,35
S01007648,1106,881,197,28
S01007649,790,632,151,7
S01007650,1065,514,534,17
S01007651,753,406,323,24
S01007652,797,521,268,8
S01007653,1129,821,289,19
S01007654,1238,963,252,23
S01007655,777,493,255,29
S01007656,968,724,214,30
S01007657,684,501,163,20
S01007658,662,463,192,7
S01007659,988,779,190,19
S01007660,1332,1131,180,21
S01007661,800,638,131,31
S01007662,994,845,127,22
S01007663,1109,960,127,22
S01007664,576,510,58,8
S01007665,675,609,59,7
S01007666,313,262,47,4
S01007667,535,424,98,13
S01007668,1296,1143,139,14
S01007669,665,586,70,9
S01007670,1033,858,155,20
S01007671,695,524,158,13
S01007672,1049,834,199,16
S01007673,688,511,160,17
S01007674,1143,884,240,19
S01007675,701,503,183,15
S01007676,531,318,211,2
S01007677,155,67,81,7
S01007678,783,452,323,8
S01007679,945,521,412,12
S01007680,977,481,468,28
S01007681,540,308,217,15
S01007682,1120,849,157,114
S01007683,1224,809,174,241
S01007684,1305,1087,129,89
S01007685,1246,886,217,143
S01007686,1177,916,151,110
S01007687,1018,678,228,112
S01007688,1140,726,276,138
S01007689,662,429,147,86
S01007690,1335,837,302,196
S01007691,2035,1136,520,379
S01007692,982,641,208,133
S01007693,735,504,129,102
S01007694,401,295,66,40
S01007695,994,795,108,91
S01007696,929,715,102,112
S01007697,1331,1117,130,84
S01007698,1247,977,151,119
S01007699,820,633,93,94
S01007700,939,780,97,62
S01007701,444,392,33,19
S01007702,344,244,49,51
S01007703,1199,1032,98,69
S01007704,1367,1039,155,173
S01007705,795,494,180,121
S01007706,771,469,208,94
S01007707,267,188,51,28
S01007708,1144,1016,69,59
S01007709,817,726,49,42
S01007710,1107,831,178,98
S01007711,1312,970,199,143
S01007712,1056,870,131,55
S01007713,609,517,40,52
S01007714,673,618,31,24
S01007715,658,582,43,33
S01007716,1122,1005,60,57
S01007717,967,870,48,49
S01007718,985,898,48,39
S01007719,1493,1371,76,46
S01007720,1145,1057,48,40
S01007721,1119,1057,36,26
S01007722,969,893,50,26
S01007723,1067,962,47,58
S01007724,744,638,48,58
S01007725,1320,1195,57,68
S01007726,885,749,58,78
S01007727,771,670,53,48
S01007728,1058,878,87,93
S01007729,963,834,70,59
S01007730,891,762,83,46
S01007731,500,426,53,21
S01007732,623,508,64,51
S01007733,939,809,60,70
S01007734,865,747,61,57
S01007735,865,781,39,45
S01007736,898,787,41,70
S01007737,994,907,43,44
S01007738,1130,1042,55,33
S01007739,779,731,31,17
S01007740,730,661,37,32
S01007741,889,828,35,26
S01007742,742,679,43,20
S01007743,908,858,33,17
S01007744,795,740,38,17
S01007745,1013,953,36,24
S01007746,963,907,35,21
S01007747,890,837,33,20
S01007748,709,655,41,13
S01007749,1013,859,67,87
S01007750,1084,890,101,93
S01007751,771,645,78,48
S01007752,1176,1017,100,59
S01007753,971,896,55,20
S01007754,1428,1324,57,47
S01007755,866,806,34,26
S01007756,939,862,56,21
S01007757,1368,1208,101,59
S01007758,1122,952,127,43
S01007759,1271,1112,116,43
S01007760,1028,884,112,32
S01007761,990,805,123,62
S01007762,825,704,86,35
S01007763,845,769,55,21
S01007764,1032,910,90,32
S01007765,1014,896,76,42
S01007766,1167,1027,104,36
S01007767,1037,895,89,53
S01007768,797,684,73,40
S01007769,838,735,66,37
S01007770,844,720,98,26
S01007771,890,755,102,33
S01007772,1244,1123,72,49
S01007773,830,757,48,25
S01007774,165,145,8,12
S01007775,1032,900,72,60
S01007776,554,494,28,32
S01007777,391,338,36,17
S01007778,417,359,42,16
S01007779,863,796,54,13
S01007780,876,800,58,18
S01007781,802,743,44,15
S01007782,686,620,44,22
S01007783,841,785,40,16
S01007784,908,826,58,24
S01007785,488,459,17,12
S01007786,939,885,42,12
S01007787,789,754,27,8
S01007788,825,769,39,17
S01007789,654,600,41,13
S01007790,823,768,42,13
S01007791,247,222,20,5
S01007792,1070,1021,34,15
S01007793,1082,1022,37,23
S01007794,1231,1178,34,19
S01007795,915,874,24,17
S01007796,977,918,43,16
S01007797,831,764,44,23
S01007798,385,348,24,13
S01007799,225,200,17,8
S01007800,996,945,35,16
S01007801,1030,887,101,42
S01007802,716,644,27,45
S01007803,1152,1083,49,20
S01007804,769,712,36,21
S01007805,846,787,35,24
S01007806,1004,956,33,15
S01007807,993,924,49,20
S01007808,974,892,58,24
S01007809,1360,1255,48,57
S01007810,1035,978,37,20
S01007811,947,899,44,4
S01007812,813,778,22,13
S01007813,1154,1084,38,32
S01007814,889,849,28,12
S01007815,1249,1155,59,35
S01007816,764,721,31,12
S01007817,921,884,24,13
S01007818,972,905,37,30
S01007819,809,761,32,16
S01007820,1080,1012,38,30
S01007821,868,820,30,18
S01007822,1031,979,32,20
S01007823,872,780,50,42
S01007824,1236,1126,50,60
S01007825,1283,1191,43,49
S01007826,648,600,40,8
S01007827,740,667,43,30
S01007828,1273,1154,77,42
S01007829,801,728,39,34
S01007830,1120,1018,46,56
S01007831,935,869,44,22
S01007832,928,864,32,32
S01007833,1073,1020,30,23
S01007834,811,732,40,39
S01007835,831,763,40,28
S01007836,898,818,44,36
S01007837,1314,1207,63,44
S01007838,1285,1113,120,52
S01007839,845,782,47,16
S01007840,986,913,48,25
S01007841,968,901,41,26
S01007842,1231,1138,49,44
S01007843,1042,939,45,58
S01007844,1394,1275,70,49
S01007845,1003,929,46,28
S01007846,801,763,29,9
S01007847,1493,1401,65,27
S01007848,1113,1037,52,24
S01007849,1023,968,35,20
S01007850,852,795,32,25
S01007851,1033,955,49,29
S01007852,1282,1173,77,32
S01007853,838,765,46,27
S01007854,1207,1116,54,37
S01007855,757,693,42,22
S01007856,952,871,62,19
S01007857,483,462,13,8
S01007858,959,910,31,18
S01007859,612,575,22,15
S01007860,252,242,7,3
S01007861,1181,1100,57,24
S01007862,1137,1067,44,26
S01007863,933,885,29,19
S01007864,988,934,32,22
S01007865,651,593,36,22
S01007866,594,532,45,17
S01007867,529,482,26,21
S01007868,1401,1264,66,71
S01007869,1244,1075,94,75
S01007870,661,577,72,12
S01007871,1279,1142,112,25
S01007872,833,774,48,11
S01007873,777,726,45,6
S01007874,876,819,44,13
S01007875,764,657,86,21
S01007876,790,698,77,15
S01007877,912,860,43,9
S01007878,798,744,49,5
S01007879,1300,1194,91,15
S01007880,592,489,89,14
S01007881,644,576,65,3
S01007882,993,829,139,25
S01007883,920,813,89,18
S01007884,890,861,25,4
S01007885,1077,976,83,18
S01007886,937,853,62,22
S01007887,705,628,66,11
S01007888,1172,1120,43,9
S01007889,1207,1157,37,13
S01007890,766,721,30,15
S01007891,845,784,49,12
S01007892,1179,1081,84,14
S01007893,1236,1147,74,15
S01007894,1084,1040,36,8
S01007895,798,744,45,9
S01007896,1163,1102,46,15
S01007897,757,657,85,15
S01007898,718,647,65,6
S01007899,558,509,44,5
S01007900,632,605,24,3
S01007901,798,758,32,8
S01007902,1116,1043,57,16
S01007903,840,782,46,12
S01007904,822,713,87,22
S01007905,867,822,42,3
S01007906,910,869,36,5
S01007907,894,851,40,3
S01007908,1186,1130,50,6
S01007909,533,509,20,4
S01007910,1245,1194,35,16
S01007911,944,893,44,7
S01007912,897,858,36,3
S01007913,1240,1179,52,9
S01007914,901,867,33,1
S01007915,928,880,36,12
S01007916,1171,1119,40,12
S01007917,1380,1306,54,20
S01007918,1171,1108,44,19
S01007919,708,649,43,16
S01007920,611,561,31,19
S01007921,1275,1213,45,17
S01007922,1425,1362,47,16
S01007923,747,696,41,10
S01007924,1203,1132,59,12
S01007925,612,530,64,18
S01007926,748,672,66,10
S01007927,578,501,68,9
S01007928,1264,1100,145,19
S01007929,988,899,63,26
S01007930,549,487,49,13
S01007931,1056,932,91,33
S01007932,944,853,75,16
S01007933,1317,1209,80,28
S01007934,685,610,56,19
S01007935,1137,1021,90,26
S01007936,922,839,51,32
S01007937,1241,1141,87,13
S01007938,878,806,57,15
S01007939,1068,987,60,21
S01007940,1681,1544,111,26
S01007941,674,640,29,5
S01007942,216,198,16,2
S01007943,1032,936,74,22
S01007944,1039,966,55,18
S01007945,1201,1109,74,18
S01007946,1053,982,55,16
S01007947,1097,1016,73,8
S01007948,842,765,59,18
S01007949,1042,985,45,12
S01007950,1057,980,57,20
S01007951,937,880,43,14
S01007952,864,793,58,13
S01007953,1085,1036,35,14
S01007954,814,769,32,13
S01007955,1767,1664,78,25
S01007956,1027,978,36,13
S01007957,1249,1174,56,19
S01007958,1120,1062,45,13
S01007959,1934,1782,115,37
S01007960,644,616,21,7
S01007961,1674,1540,113,21
S01007962,1077,986,59,32
S01007963,1119,1032,70,17
S01007964,868,811,48,9
S01007965,823,771,30,22
S01007966,1023,955,52,16
S01007967,902,855,32,15
S01007968,1117,1065,39,13
S01007969,869,832,28,9
S01007970,1115,1040,61,14
S01007971,1110,1048,42,20
S01007972,1208,1154,39,15
S01007973,1077,1011,48,18
S01007974,1060,987,55,18
S01007975,730,680,42,8
S01007976,1026,968,35,23
S01007977,558,529,25,4
S01007978,860,789,54,17
S01007979,805,741,43,21
S01007980,845,797,35,13
S01007981,843,790,35,18
S01007982,755,701,39,15
S01007983,1523,1436,66,21
S01007984,939,890,40,9
S01007985,950,901,37,12
S01007986,600,563,23,14
S01007987,1166,1094,62,10
S01007988,973,929,22,22
S01007989,828,760,44,24
S01007990,1231,1087,116,28
S01007991,699,605,72,22
S01007992,727,639,60,28
S01007993,1033,973,53,7
S01007994,338,271,49,18
S01007995,794,733,50,11
S01007996,383,348,27,8
S01007997,798,705,67,26
S01007998,675,621,40,14
S01007999,889,841,29,19
S01008000,927,886,24,17
S01008001,958,895,50,13
S01008002,1138,1057,63,18
S01008003,730,652,45,33
S01008004,127,118,6,3
S01008005,130,114,8,8
S01008006,619,581,30,8
S01008007,684,627,41,16
S01008008,562,520,35,7
S01008009,815,760,49,6
S01008010,1112,1027,55,30
S01008011,761,698,39,24
S01008012,848,782,55,11
S01008013,746,697,40,9
S01008014,779,720,44,15
S01008015,846,790,44,12
S01008016,825,789,29,7
S01008017,969,898,39,32
S01008018,973,904,43,26
S01008019,1076,995,62,19
S01008020,898,828,46,24
S01008021,691,645,29,17
S01008022,945,875,44,26
S01008023,1027,936,61,30
S01008024,170,157,12,1
S01008025,929,867,44,18
S01008026,1323,1263,45,15
S01008027,955,877,38,40
S01008028,358,343,9,6
S01008029,1164,1081,60,23
S01008030,1018,936,61,21
S01008031,1088,988,79,21
S01008032,1298,1209,61,28
S01008033,1280,1076,121,83
S01008034,1207,1032,117,58
S01008035,1073,962,71,40
S01008036,705,647,37,21
S01008037,1519,1412,57,50
S01008038,1103,1025,55,23
S01008039,1068,996,45,27
S01008040,814,693,84,37
S01008041,1000,889,74,37
S01008042,913,757,113,43
S01008043,1188,1020,128,40
S01008044,1211,1023,132,56
S01008045,1231,1009,152,70
S01008046,1254,1109,98,47
S01008047,729,642,58,29
S01008048,713,625,63,25
S01008049,1005,869,98,38
S01008050,680,558,72,50
S01008051,1285,1140,98,47
S01008052,855,724,83,48
S01008053,886,762,88,36
S01008054,807,676,85,46
S01008055,906,723,141,42
S01008056,1286,1082,121,83
S01008057,1337,1123,138,76
S01008058,962,757,92,113
S01008059,770,687,40,43
S01008060,2129,1824,144,161
S01008061,1062,928,57,77
S01008062,1110,1005,64,41
S01008063,998,840,89,69
S01008064,1077,964,70,43
S01008065,1312,1105,137,70
S01008066,1100,889,133,78
S01008067,660,539,81,40
S01008068,1265,1118,82,65
S01008069,1222,1121,47,54
S01008070,1248,1168,53,27
S01008071,1035,934,59,42
S01008072,899,714,111,74
S01008073,478,391,36,51
S01008074,990,889,57,44
S01008075,620,514,60,46
S01008076,1032,856,95,81
S01008077,1094,904,135,55
S01008078,835,724,69,42
S01008079,918,822,56,40
S01008080,817,725,52,40
S01008081,693,619,37,37
S01008082,1024,878,78,68
S01008083,895,732,84,79
S01008084,939,846,72,21
S01008085,1286,1132,114,40
S01008086,1229,1122,81,26
S01008087,1218,1075,78,65
S01008088,974,903,31,40
S01008089,1066,983,40,43
S01008090,798,705,57,36
S01008091,597,535,41,21
S01008092,1087,969,66,52
S01008093,891,800,71,20
S01008094,1008,945,29,34
S01008095,1055,977,44,34
S01008096,829,772,42,15
S01008097,805,761,17,27
S01008098,784,735,27,22
S01008099,498,467,20,11
S01008100,1090,978,48,64
S01008101,1189,1108,47,34
S01008102,787,731,31,25
S01008103,682,640,21,21
S01008104,1165,1093,42,30
S01008105,1225,1132,44,49
S01008106,983,917,35,31
S01008107,576,534,21,21
S01008108,1059,981,32,46
S01008109,1027,962,27,38
S01008110,994,901,37,56
S01008111,974,892,44,38
S01008112,1061,970,41,50
S01008113,1020,942,39,39
S01008114,950,886,32,32
S01008115,1015,877,54,84
S01008116,1593,1434,104,55
S01008117,876,783,67,26
S01008118,1727,1590,98,39
S01008119,792,750,27,15
S01008120,717,633,66,18
S01008121,695,624,54,17
S01008122,1465,1276,126,63
S01008123,1069,938,100,31
S01008124,1072,1005,44,23
S01008125,1249,1102,97,50
S01008126,1028,948,58,22
S01008127,532,477,38,17
S01008128,1181,1071,81,29
S01008129,949,889,38,22
S01008130,977,906,43,28
S01008131,762,710,41,11
S01008132,1112,1014,71,27
S01008133,787,730,41,16
S01008134,696,634,43,19
S01008135,1443,1323,81,39
S01008136,1462,1341,74,47
S01008137,1235,1145,65,25
S01008138,915,856,37,22
S01008139,1272,1203,49,20
S01008140,953,909,36,8
S01008141,1234,1144,59,31
S01008142,1092,1015,57,20
S01008143,1356,1253,69,34
S01008144,1210,1137,59,14
S01008145,1158,1118,32,8
S01008146,782,742,34,6
S01008147,961,925,30,6
S01008148,1023,972,32,19
S01008149,956,914,33,9
S01008150,1338,1287,41,10
S01008151,1025,975,39,11
S01008152,1214,1148,34,32
S01008153,869,797,56,16
S01008154,1067,978,75,14
S01008155,927,842,64,21
S01008156,1097,1014,57,26
S01008157,1056,960,78,18
S01008158,1113,1024,64,25
S01008159,1181,1118,37,26
S01008160,1038,974,52,12
S01008161,1178,1067,81,30
S01008162,1405,1297,75,33
S01008163,923,847,48,28
S01008164,669,618,31,20
S01008165,268,228,26,14
S01008166,731,661,48,22
S01008167,1020,935,57,28
S01008168,1105,1024,63,18
S01008169,773,708,43,22
S01008170,732,658,54,20
S01008171,949,871,47,31
S01008172,582,542,30,10
S01008173,791,719,53,19
S01008174,581,545,21,15
S01008175,780,715,36,29
S01008176,838,674,117,47
S01008177,846,787,37,22
S01008178,729,686,35,8
S01008179,420,378,32,10
S01008180,518,466,37,15
S01008181,637,586,38,13
S01008182,1196,1044,108,44
S01008183,1118,994,75,49
S01008184,872,772,60,40
S01008185,1258,1081,128,49
S01008186,1035,805,145,85
S01008187,676,555,80,41
S01008188,1470,1357,93,20
S01008189,1014,903,81,30
S01008190,1087,1015,49,23
S01008191,862,775,63,24
S01008192,1207,1000,128,79
S01008193,943,817,89,37
S01008194,622,553,50,19
S01008195,1153,1065,66,22
S01008196,901,828,51,22
S01008197,281,256,18,7
S01008198,723,671,32,20
S01008199,861,808,34,19
S01008200,935,878,33,24
S01008201,1302,1235,42,25
S01008202,790,718,63,9
S01008203,548,513,23,12
S01008204,1031,965,48,18
S01008205,845,798,34,13
S01008206,1088,1035,41,12
S01008207,771,730,26,15
S01008208,400,378,15,7
S01008209,194,189,3,2
S01008210,1417,1278,103,36
S01008211,993,881,69,43
S01008212,734,645,76,13
S01008213,831,755,66,10
S01008214,804,754,41,9
S01008215,1114,1016,76,22
S01008216,883,778,85,20
S01008217,700,571,104,25
S01008218,560,508,37,15
S01008219,1068,978,62,28
S01008220,682,630,40,12
S01008221,848,796,41,11
S01008222,736,696,30,10
S01008223,593,556,30,7
S01008224,962,895,51,16
S01008225,852,803,34,15
S01008226,823,777,35,11
S01008227,947,898,34,15
S01008228,592,539,35,18
S01008229,843,796,33,14
S01008230,536,478,48,10
S01008231,96,88,6,2
S01008232,295,278,15,2
S01008233,373,332,39,2
S01008234,731,658,59,14
S01008235,937,858,61,18
S01008236,1105,999,82,24
S01008237,921,824,83,14
S01008238,988,889,70,29
S01008239,607,564,26,17
S01008240,1449,1170,239,40
S01008241,1092,859,194,39
S01008242,1278,1085,147,46
S01008243,810,681,102,27
S01008244,830,657,138,35
S01008245,1173,990,146,37
S01008246,1344,1081,211,52
S01008247,865,712,116,37
S01008248,1228,923,245,60
S01008249,809,566,199,44
S01008250,865,650,170,45
S01008251,881,661,187,33
S01008252,1107,917,154,36
S01008253,792,716,55,21
S01008254,1351,1167,139,45
S01008255,1123,1007,80,36
S01008256,1145,1021,90,34
S01008257,845,723,87,35
S01008258,1190,1008,147,35
S01008259,1083,869,160,54
S01008260,884,763,94,27
S01008261,1170,990,118,62
S01008262,813,654,117,42
S01008263,470,375,74,21
S01008264,591,512,64,15
S01008265,645,498,131,16
S01008266,770,546,172,52
S01008267,648,504,124,20
S01008268,692,492,161,39
S01008269,950,685,231,34
S01008270,1071,818,215,38
S01008271,741,567,143,31
S01008272,925,727,168,30
S01008273,988,744,213,31
S01008274,969,864,82,23
S01008275,771,583,154,34
S01008276,702,519,162,21
S01008277,693,485,176,32
S01008278,816,541,232,43
S01008279,762,636,108,18
S01008280,1264,990,221,53
S01008281,860,625,198,37
S01008282,638,483,131,24
S01008283,470,349,102,19
S01008284,677,579,71,27
S01008285,759,689,57,13
S01008286,1390,1179,176,35
S01008287,1018,812,156,50
S01008288,1008,816,145,47
S01008289,779,626,118,35
S01008290,964,738,171,55
S01008291,1188,1004,152,32
S01008292,647,577,58,12
S01008293,220,171,35,14
S01008294,385,346,30,9
S01008295,1193,1108,59,26
S01008296,713,678,25,10
S01008297,608,582,14,12
S01008298,1200,1102,70,28
S01008299,1078,1014,50,14
S01008300,911,842,56,13
S01008301,1140,1044,74,22
S01008302,844,736,86,22
S01008303,783,741,21,21
S01008304,542,493,38,11
S01008305,874,837,24,13
S01008306,679,643,29,7
S01008307,820,763,31,26
S01008308,642,602,25,15
S01008309,902,869,21,12
S01008310,993,941,31,21
S01008311,623,592,20,11
S01008312,604,580,17,7
S01008313,1055,1006,27,22
S01008314,885,829,39,17
S01008315,670,627,27,16
S01008316,918,864,38,16
S01008317,531,499,19,13
S01008318,1419,1309,78,32
S01008319,642,613,25,4
S01008320,731,680,42,9
S01008321,801,754,22,25
S01008322,1662,1573,63,26
S01008323,934,896,24,14
S01008324,650,628,15,7
S01008325,1212,1122,48,42
S01008326,1053,1001,28,24
S01008327,1141,1089,38,14
S01008328,918,815,60,43
S01008329,1157,996,64,97
S01008330,1168,977,84,107
S01008331,752,631,47,74
S01008332,1105,936,87,82
S01008333,1098,964,70,64
S01008334,808,703,47,58
S01008335,892,820,36,36
S01008336,906,797,58,51
S01008337,545,493,33,19
S01008338,808,686,72,50
S01008339,590,523,27,40
S01008340,870,757,51,62
S01008341,666,566,57,43
S01008342,1125,975,70,80
S01008343,1161,988,90,83
S01008344,709,604,46,59
S01008345,1270,1094,101,75
S01008346,1062,910,98,54
S01008347,1241,1057,122,62
S01008348,1007,886,78,43
S01008349,1112,943,113,56
S01008350,821,736,65,20
S01008351,1127,1005,78,44
S01008352,894,789,72,33
S01008353,408,323,48,37
S01008354,895,788,74,33
S01008355,1165,1055,78,32
S01008356,911,824,63,24
S01008357,883,812,55,16
S01008358,916,842,41,33
S01008359,813,751,46,16
S01008360,1105,969,105,31
S01008361,830,755,51,24
S01008362,1045,948,53,44
S01008363,844,764,53,27
S01008364,815,747,45,23
S01008365,1045,951,62,32
S01008366,999,915,55,29
S01008367,906,837,48,21
S01008368,829,764,40,25
S01008369,847,782,37,28
S01008370,663,596,43,24
S01008371,879,793,57,29
S01008372,890,817,43,30
S01008373,1181,1070,67,44
S01008374,865,794,45,26
S01008375,784,726,40,18
S01008376,579,526,41,12
S01008377,928,851,45,32
S01008378,978,885,60,33
S01008379,527,486,26,15
S01008380,662,617,34,11
S01008381,1080,999,49,32
S01008382,923,855,42,26
S01008383,648,595,40,13
S01008384,970,896,48,26
S01008385,635,582,40,13
S01008386,994,935,38,21
S01008387,868,830,23,15
S01008388,628,586,30,12
S01008389,755,687,42,26
S01008390,754,697,33,24
S01008391,766,696,43,27
S01008392,924,821,63,40
S01008393,829,748,34,47
S01008394,1132,1024,69,39
S01008395,854,765,39,50
S01008396,906,764,71,71
S01008397,1052,963,58,31
S01008398,959,840,74,45
S01008399,714,632,43,39
S01008400,1109,977,57,75
S01008401,1227,1087,58,82
S01008402,999,857,92,50
S01008403,952,833,72,47
S01008404,1148,1023,77,48
S01008405,960,845,81,34
S01008406,1202,1010,119,73
S01008407,539,457,44,38
S01008408,757,674,56,27
S01008409,1020,938,46,36
S01008410,815,682,43,90
S01008411,1123,1020,62,41
S01008412,658,562,49,47
S01008413,557,485,34,38
S01008414,684,578,64,42
S01008415,1027,916,51,60
S01008416,1184,1108,41,35
S01008417,748,615,116,17
S01008418,762,618,91,53
S01008419,521,407,97,17
S01008420,627,535,70,22
S01008421,796,719,55,22
S01008422,959,753,155,51
S01008423,998,703,222,73
S01008424,1195,922,209,64
S01008425,2744,1527,553,664
S01008426,1213,1110,76,27
S01008427,1349,1206,94,49
S01008428,928,815,77,36
S01008429,926,804,87,35
S01008430,1164,1005,123,36
S01008431,1089,958,95,36
S01008432,1167,1013,120,34
S01008433,916,826,51,39
S01008434,1175,1060,74,41
S01008435,1187,1044,94,49
S01008436,934,798,92,44
S01008437,1169,707,390,72
S01008438,1021,583,375,63
S01008439,1076,813,201,62
S01008440,1176,915,201,60
S01008441,856,664,136,56
S01008442,568,418,108,42
S01008443,631,479,111,41
S01008444,1109,604,405,100
S01008445,1321,785,352,184
S01008446,1696,1229,316,151
S01008447,704,582,91,31
S01008448,788,676,72,40
S01008449,637,506,73,58
S01008450,428,369,35,24
S01008451,1054,902,89,63
S01008452,813,641,90,82
S01008453,555,446,54,55
S01008454,1318,1174,67,77
S01008455,1242,1113,77,52
S01008456,1024,907,60,57
S01008457,966,883,49,34
S01008458,843,776,35,32
S01008459,805,698,49,58
S01008460,1135,1019,74,42
S01008461,943,817,70,56
S01008462,671,595,51,25
S01008463,928,828,61,39
S01008464,991,908,52,31
S01008465,1019,945,41,33
S01008466,918,833,42,43
S01008467,879,790,41,48
S01008468,1016,907,62,47
S01008469,574,508,34,32
S01008470,992,914,52,26
S01008471,838,753,48,37
S01008472,707,643,34,30
S01008473,724,654,44,26
S01008474,861,772,58,31
S01008475,826,752,41,33
S01008476,769,695,43,31
S01008477,1151,1049,50,52
S01008478,963,830,55,78
S01008479,1142,1039,60,43
S01008480,467,428,19,20
S01008481,1338,1238,65,35
S01008482,1212,1112,61,39
S01008483,907,818,52,37
S01008484,980,889,58,33
S01008485,1166,918,186,62
S01008486,900,803,52,45
S01008487,498,443,35,20
S01008488,775,656,56,63
S01008489,962,812,69,81
S01008490,1169,1007,89,73
S01008491,756,630,57,69
S01008492,531,450,61,20
S01008493,863,715,81,67
S01008494,796,624,93,79
S01008495,989,770,111,108
S01008496,1113,808,168,137
S01008497,900,707,105,88
S01008498,753,595,97,61
S01008499,1006,697,159,150
S01008500,326,257,35,34
S01008501,569,401,114,54
S01008502,633,450,127,56
S01008503,876,677,125,74
S01008504,1403,1090,202,111
S01008505,1029,779,167,83
S01008506,1094,788,188,118
S01008507,845,600,154,91
S01008508,1085,882,116,87
S01008509,995,787,127,81
S01008510,849,749,69,31
S01008511,1015,826,127,62
S01008512,1073,876,126,71
S01008513,1068,716,214,138
S01008514,836,654,139,43
S01008515,1033,774,180,79
S01008516,1633,1242,234,157
S01008517,963,659,187,117
S01008518,1197,828,231,138
S01008519,1129,831,208,90
S01008520,1245,956,201,88
S01008521,880,717,112,51
S01008522,637,440,115,82
S01008523,294,213,55,26
S01008524,1212,1067,83,62
S01008525,971,851,80,40
S01008526,902,811,59,32
S01008527,784,692,65,27
S01008528,740,655,50,35
S01008529,874,762,83,29
S01008530,1087,980,66,41
S01008531,1007,911,59,37
S01008532,702,601,73,28
S01008533,524,272,174,78
S01008534,920,614,194,112
S01008535,715,594,88,33
S01008536,726,592,92,42
S01008537,716,574,112,30
S01008538,655,540,88,27
S01008539,1148,926,149,73
S01008540,1029,856,122,51
S01008541,1053,877,117,59
S01008542,1240,1027,139,74
S01008543,1082,858,141,83
S01008544,680,542,108,30
S01008545,782,594,145,43
S01008546,909,704,146,59
S01008547,1194,957,139,98
S01008548,1075,908,104,63
S01008549,1260,1086,101,73
S01008550,1063,874,125,64
S01008551,1014,863,92,59
S01008552,1163,983,115,65
S01008553,805,725,54,26
S01008554,1022,945,51,26
S01008555,1023,937,42,44
S01008556,1193,1053,71,69
S01008557,895,788,63,44
S01008558,956,844,69,43
S01008559,819,744,41,34
S01008560,807,726,47,34
S01008561,971,876,50,45
S01008562,798,708,54,36
S01008563,1280,1114,89,77
S01008564,1046,939,61,46
S01008565,1043,904,70,69
S01008566,1046,967,48,31
S01008567,705,635,42,28
S01008568,883,707,79,97
S01008569,782,680,56,46
S01008570,1045,952,62,31
S01008571,907,817,54,36
S01008572,960,845,68,47
