output_area,total,house,flat,caravan,shared
60RF000857,91,84,7,0,0
60RF000858,142,62,80,0,0
60RF000859,138,138,0,0,0
60RF000860,132,131,1,0,0
60RF000861,118,118,0,0,0
60RF000862,144,144,0,0,0
60RF000863,88,88,0,0,0
60RF000864,58,57,1,0,0
60RF000865,111,111,0,0,0
60RF000866,184,184,0,0,0
60RF000867,87,86,1,0,0
60RF000868,75,75,0,0,0
60RF000869,157,156,1,0,0
60RF000870,139,134,5,0,0
60RF000871,122,120,2,0,0
60RF000872,111,110,1,0,0
60RF000873,114,112,2,0,0
60RF000874,139,126,13,0,0
60RF000875,152,152,0,0,0
60RF000876,57,33,24,0,0
60RF000877,85,84,1,0,0
60RF000878,97,91,6,0,0
60RF000879,105,100,5,0,0
60RF000880,91,87,4,0,0
60RF000881,110,110,0,0,0
60RF000882,156,133,23,0,0
60RF000883,136,95,41,0,0
60RF000884,103,56,47,0,0
60RF000885,142,141,1,0,0
60RF000886,135,135,0,0,0
60RF000887,130,130,0,0,0
60RF000888,112,105,7,0,0
60RF000889,168,167,1,0,0
60RF000890,177,177,0,0,0
60RF000891,61,45,0,16,0
60RF000892,199,152,6,41,0
60RF000893,131,131,0,0,0
60RF000894,88,88,0,0,0
60RF000895,153,153,0,0,0
60RF000896,124,111,13,0,0
60RF000897,114,101,13,0,0
60RF000898,133,125,6,2,0
60RF000899,82,80,1,1,0
60RF000900,112,110,2,0,0
60RF000901,96,94,2,0,0
60RF000902,138,130,8,0,0
60RF000903,104,101,3,0,0
60RF000904,110,110,0,0,0
60RF000905,142,138,4,0,0
60RF000906,163,160,3,0,0
60RF000907,145,145,0,0,0
60RF000908,128,121,7,0,0
60RF000909,128,123,5,0,0
60RF000910,124,120,4,0,0
60RF000911,118,109,9,0,0
60RF000912,131,128,3,0,0
60RF000913,184,176,8,0,0
60RF000914,127,111,12,0,4
60RF000915,127,124,3,0,0
60RF000916,89,72,17,0,0
60RF000917,71,26,45,0,0
60RF000918,108,73,35,0,0
60RF000919,93,54,39,0,0
60RF000920,93,61,32,0,0
60RF000921,115,94,21,0,0
60RF000922,73,15,58,0,0
60RF000923,135,87,48,0,0
60RF000924,126,89,37,0,0
60RF000925,86,14,70,2,0
60RF000926,102,50,52,0,0
60RF000927,148,111,37,0,0
60RF000928,143,115,28,0,0
60RF000929,165,160,5,0,0
60RF000930,122,122,0,0,0
60RF000931,110,109,1,0,0
60RF000932,98,92,6,0,0
60RF000933,67,67,0,0,0
60RF000934,146,146,0,0,0
60RF000935,114,114,0,0,0
60RF000936,135,134,1,0,0
60RF000937,88,86,2,0,0
60RF000938,161,161,0,0,0
60RF000939,166,151,15,0,0
60RF000940,139,125,14,0,0
60RF000941,143,128,15,0,0
60RF000942,92,92,0,0,0
60RF000943,189,189,0,0,0
60RF000944,133,129,4,0,0
60RF000945,167,140,27,0,0
60RF000946,132,81,51,0,0
60RF000947,54,40,14,0,0
60RF000948,129,107,22,0,0
60RF000949,215,215,0,0,0
60RF000950,87,38,49,0,0
60RF000951,231,214,17,0,0
60RF000952,139,80,59,0,0
60RF000953,135,85,50,0,0
60RF000954,179,179,0,0,0
60RF000955,123,121,2,0,0
60RF000956,96,94,2,0,0
60RF000957,161,149,11,1,0
60RF000958,124,113,11,0,0
60RF000959,77,45,31,1,0
60RF000960,122,81,41,0,0
60RF000961,92,40,52,0,0
60RF000962,97,69,28,0,0
60RF000963,51,31,20,0,0
60RF000964,199,194,5,0,0
60RF000965,151,151,0,0,0
60RF000966,189,182,7,0,0
60RF000967,115,115,0,0,0
60RF000968,129,129,0,0,0
60RF000969,78,74,4,0,0
60RF000970,51,4,47,0,0
60RF000971,99,99,0,0,0
60RF000972,83,5,78,0,0
60RF000973,61,3,58,0,0
60RF000974,67,15,52,0,0
60RF000975,104,102,2,0,0
60RF000976,105,66,39,0,0
60RF000977,135,101,34,0,0
60RF000978,105,91,14,0,0
60RF000979,80,41,39,0,0
60RF000980,140,134,6,0,0
60RF000981,104,0,104,0,0
60RF000982,100,100,0,0,0
60RF000983,107,106,1,0,0
60RF000984,107,93,14,0,0
60RF000985,112,62,50,0,0
60RF000986,114,113,1,0,0
60RF000987,92,92,0,0,0
60RF000988,69,3,66,0,0
60RF000989,132,132,0,0,0
60RF000990,118,92,26,0,0
60RF000991,157,139,18,0,0
60RF000992,127,127,0,0,0
60RF000993,101,77,24,0,0
60RF000994,158,97,61,0,0
60RF000995,165,164,1,0,0
60RF000996,126,84,42,0,0
60RF000997,142,121,21,0,0
60RF000998,128,88,40,0,0
60RF000999,121,121,0,0,0
60RF001000,176,128,48,0,0
60RF001001,124,124,0,0,0
60RF001002,121,72,49,0,0
60RF001003,138,138,0,0,0
60RF001004,101,61,40,0,0
60RF001005,80,80,0,0,0
60RF001006,96,81,15,0,0
60RF001007,225,220,0,0,5
60RF001008,85,2,83,0,0
60RF001009,71,1,70,0,0
60RF001010,159,154,5,0,0
60RF001011,135,134,1,0,0
60RF001012,65,7,58,0,0
60RF001013,149,128,21,0,0
60RF001014,97,77,20,0,0
60RF001015,124,124,0,0,0
60RF001016,173,173,0,0,0
60RF001017,135,135,0,0,0
60RF001018,115,88,27,0,0
60RF001019,91,59,32,0,0
60RF001020,156,111,45,0,0
60RF001021,137,96,41,0,0
60RF001022,168,135,33,0,0
60RF001023,156,108,48,0,0
60RF001024,74,39,35,0,0
60RF001025,66,37,29,0,0
60RF001026,195,175,20,0,0
60RF001027,182,166,16,0,0
60RF001028,190,190,0,0,0
60RF001029,143,138,5,0,0
60RF001030,119,90,29,0,0
60RF001031,94,0,94,0,0
60RF001032,169,130,39,0,0
60RF001033,55,2,53,0,0
60RF001034,85,55,30,0,0
60RF001035,156,84,72,0,0
60RF001036,65,57,8,0,0
60RF001037,95,95,0,0,0
60RF001038,139,102,37,0,0
60RF001039,71,6,65,0,0
60RF001040,129,129,0,0,0
60RF001041,140,130,10,0,0
60RF001042,83,39,44,0,0
60RF001043,125,122,3,0,0
60RF001044,182,182,0,0,0
60RF001045,171,169,2,0,0
60RF001046,200,200,0,0,0
60RF001047,145,142,3,0,0
60RF001048,122,99,23,0,0
60RF001049,117,117,0,0,0
60RF001050,138,131,7,0,0
60RF001051,149,109,40,0,0
60RF001052,125,56,69,0,0
60RF001053,121,101,20,0,0
60RF001054,108,46,62,0,0
60RF001055,107,63,44,0,0
60RF001056,158,134,24,0,0
60RF001057,147,147,0,0,0
60RF001058,84,63,21,0,0
60RF001059,95,47,48,0,0
60RF001060,97,84,13,0,0
60RF001061,109,83,26,0,0
60RF001062,144,119,25,0,0
60RF001063,118,53,65,0,0
60RF001064,117,58,59,0,0
60RF001065,145,103,42,0,0
60RF001066,105,61,44,0,0
60RF001067,115,115,0,0,0
60RF001068,149,119,30,0,0
60RF001069,93,93,0,0,0
60RF001070,81,60,21,0,0
60RF001071,89,41,48,0,0
60RF001072,121,70,51,0,0
60RF001073,104,54,50,0,0
60RF001074,138,103,35,0,0
60RF001075,114,36,78,0,0
60RF001076,89,44,45,0,0
60RF001077,101,39,62,0,0
60RF001078,100,67,33,0,0
60RF001079,176,154,22,0,0
60RF001080,131,125,6,0,0
60RF001081,104,10,94,0,0
60RF001082,130,102,28,0,0
60RF001083,152,111,41,0,0
60RF001084,153,151,2,0,0
60RF001085,125,87,38,0,0
60RF001086,160,160,0,0,0
60RF001087,65,40,25,0,0
60RF001088,178,162,16,0,0
60RF001089,70,43,27,0,0
60RF001090,107,89,18,0,0
60RF001091,65,34,31,0,0
60RF001092,61,24,37,0,0
60RF001093,112,54,58,0,0
60RF001094,101,68,33,0,0
60RF001095,102,76,26,0,0
60RF001096,89,20,69,0,0
60RF001097,108,57,51,0,0
60RF001098,125,83,42,0,0
60RF001099,116,115,1,0,0
60RF001100,81,47,34,0,0
60RF001101,59,0,59,0,0
60RF001102,58,45,13,0,0
60RF001103,73,10,63,0,0
60RF001104,98,70,28,0,0
60RF001105,158,116,42,0,0
60RF001106,129,120,9,0,0
60RF001107,114,2,112,0,0
60RF001108,161,161,0,0,0
60RF001109,104,9,95,0,0
60RF001110,169,169,0,0,0
60RF001111,89,9,80,0,0
60RF001112,82,16,66,0,0
60RF001113,165,163,2,0,0
60RF001114,158,56,102,0,0
60RF001115,164,164,0,0,0
60RF001116,110,85,25,0,0
60RF001117,206,181,25,0,0
60RF001118,199,193,6,0,0
60RF001119,61,4,57,0,0
60RF001120,109,2,107,0,0
60RF001121,119,79,40,0,0
60RF001122,178,108,70,0,0
60RF001123,187,117,70,0,0
60RF001124,149,127,22,0,0
60RF001125,118,62,56,0,0
60RF001126,114,65,49,0,0
60RF001127,203,125,78,0,0
60RF001128,103,82,21,0,0
60RF001129,210,156,54,0,0
60RF001130,132,109,23,0,0
60RF001131,71,39,32,0,0
60RF001132,68,11,57,0,0
60RF001133,181,174,7,0,0
60RF001134,117,77,40,0,0
60RF001135,108,108,0,0,0
60RF001136,77,41,36,0,0
60RF001137,145,125,20,0,0
60RF001138,93,90,3,0,0
60RF001139,161,161,0,0,0
60RF001140,129,101,28,0,0
60RF001141,67,12,55,0,0
60RF001142,110,100,10,0,0
60RF001143,80,8,72,0,0
60RF001144,87,23,64,0,0
60RF001145,65,2,63,0,0
60RF001146,110,93,17,0,0
60RF001147,126,110,16,0,0
60RF001148,113,113,0,0,0
60RF001149,134,111,23,0,0
60RF001150,114,112,2,0,0
60RF001151,121,107,14,0,0
60RF001152,201,199,2,0,0
60RF001153,131,115,16,0,0
60RF001154,127,116,11,0,0
60RF001155,101,80,21,0,0
60RF001156,70,3,67,0,0
60RF001157,81,16,65,0,0
60RF001158,107,97,10,0,0
60RF001159,96,69,27,0,0
60RF001160,137,112,25,0,0
60RF001161,103,98,5,0,0
60RF001162,91,37,54,0,0
60RF001163,139,119,20,0,0
60RF001164,95,58,37,0,0
60RF001165,102,100,2,0,0
60RF001166,125,102,23,0,0
60RF001167,125,91,34,0,0
60RF001168,154,136,18,0,0
60RF001169,94,48,46,0,0
60RF001170,113,113,0,0,0
60RF001171,146,146,0,0,0
60RF001172,85,81,4,0,0
60RF001173,141,141,0,0,0
60RF001174,103,103,0,0,0
60RF001175,85,3,82,0,0
60RF001176,267,267,0,0,0
60RF001177,174,164,10,0,0
60RF001178,179,179,0,0,0
60RF001179,78,74,4,0,0
60RF001180,69,69,0,0,0
60RF001181,155,155,0,0,0
60RF001182,59,58,1,0,0
60RF001183,101,97,4,0,0
60RF001184,109,66,43,0,0
60RF001185,75,68,7,0,0
60RF001186,169,169,0,0,0
60RF001187,149,149,0,0,0
60RF001188,245,243,2,0,0
60RF001189,170,139,31,0,0
60RF001190,217,213,4,0,0
60RF001191,205,205,0,0,0
60RF001192,148,148,0,0,0
60RF001193,153,153,0,0,0
60RF001194,167,167,0,0,0
60RF001195,93,73,20,0,0
60RF001196,101,96,5,0,0
60RF001197,155,153,2,0,0
60RF001198,210,210,0,0,0
60RF001199,159,150,9,0,0
60RF001200,130,130,0,0,0
60RF001201,80,80,0,0,0
60RF001202,101,101,0,0,0
60RF001203,178,178,0,0,0
60RF001204,190,180,10,0,0
60RF001205,170,170,0,0,0
60RF001206,185,185,0,0,0
60RF001207,125,106,19,0,0
60RF001208,136,136,0,0,0
60RF001209,210,188,22,0,0
60RF001210,142,111,31,0,0
60RF001211,176,174,2,0,0
60RF001212,163,163,0,0,0
60RF001213,85,83,2,0,0
60RF001214,173,138,35,0,0
60RF001215,195,156,39,0,0
60RF001216,167,167,0,0,0
60RF001217,133,133,0,0,0
60RF001218,114,64,50,0,0
60RF001219,105,91,14,0,0
60RF001220,100,72,28,0,0
60RF001221,172,172,0,0,0
60RF001222,96,5,91,0,0
60RF001223,170,157,13,0,0
60RF001224,137,137,0,0,0
60RF001225,149,130,19,0,0
60RF001226,117,117,0,0,0
60RF001227,100,76,24,0,0
60RF001228,120,75,45,0,0
60RF001229,77,21,56,0,0
60RF001230,81,29,52,0,0
60RF001231,103,60,43,0,0
60RF001232,144,137,7,0,0
60RF001233,139,139,0,0,0
60RF001234,145,137,8,0,0
60RF001235,85,51,34,0,0
60RF001236,99,8,91,0,0
60RF001237,100,76,24,0,0
60RF001238,96,39,57,0,0
60RF001239,74,4,70,0,0
60RF001240,132,132,0,0,0
60RF001241,99,32,67,0,0
60RF001242,105,105,0,0,0
60RF001243,79,67,12,0,0
60RF001244,87,27,60,0,0
60RF001245,88,37,51,0,0
60RF001246,104,96,8,0,0
60RF001247,114,63,51,0,0
60RF001248,111,85,26,0,0
60RF001249,144,144,0,0,0
60RF001250,104,44,60,0,0
60RF001251,112,111,1,0,0
60RF001252,139,77,62,0,0
60RF001253,56,17,39,0,0
60RF001254,87,28,59,0,0
60RF001255,77,18,59,0,0
60RF001256,105,36,69,0,0
60RF001257,94,58,36,0,0
60RF001258,220,214,6,0,0
60RF001259,173,111,62,0,0
60RF001260,108,49,59,0,0
60RF001261,125,68,57,0,0
60RF001262,115,113,2,0,0
60RF001263,120,120,0,0,0
60RF001264,115,68,47,0,0
60RF001265,99,65,34,0,0
60RF001266,143,143,0,0,0
60RF001267,64,7,57,0,0
60RF001268,70,5,65,0,0
60RF001269,174,173,1,0,0
60RF001270,233,233,0,0,0
60RF001271,168,166,2,0,0
60RF001272,184,183,1,0,0
60RF001273,120,118,2,0,0
60RF001274,117,117,0,0,0
60RF001275,149,126,23,0,0
60RF001276,100,100,0,0,0
60RF001277,178,178,0,0,0
60RF001278,185,185,0,0,0
60RF001279,118,118,0,0,0
60RF001280,223,218,5,0,0
60RF001281,105,105,0,0,0
60RF001282,166,166,0,0,0
60RF001283,124,112,12,0,0
60RF001284,165,165,0,0,0
60RF001285,192,192,0,0,0
60RF001286,123,123,0,0,0
60RF001287,102,101,1,0,0
60RF001288,197,195,2,0,0
60RF001289,207,187,20,0,0
60RF001290,99,98,1,0,0
60RF001291,96,47,49,0,0
60RF001292,149,149,0,0,0
60RF001293,123,121,2,0,0
60RF001294,167,160,7,0,0
60RF001295,158,158,0,0,0
60RF001296,77,75,2,0,0
60RF001297,187,187,0,0,0
60RF001298,162,138,24,0,0
60RF001299,147,121,26,0,0
60RF001300,133,129,4,0,0
60RF001301,147,142,5,0,0
60RF001302,200,187,13,0,0
60RF001303,89,89,0,0,0
60RF001304,100,57,43,0,0
60RF001305,181,181,0,0,0
60RF001306,72,61,11,0,0
60RF001307,160,130,30,0,0
60RF001308,92,54,38,0,0
60RF001309,190,188,2,0,0
60RF001310,177,156,21,0,0
60RF001311,114,90,24,0,0
60RF001312,177,177,0,0,0
60RF001313,171,136,35,0,0
60RF001314,165,142,23,0,0
60RF001315,219,165,54,0,0
60RF001316,147,147,0,0,0
60RF001317,144,139,5,0,0
60RF001318,174,174,0,0,0
60RF001319,98,94,4,0,0
60RF001320,63,0,63,0,0
60RF001321,141,118,23,0,0
60RF001322,237,237,0,0,0
60RF001323,178,123,55,0,0
60RF001324,149,18,131,0,0
60RF001325,114,89,25,0,0
60RF001326,96,64,32,0,0
60RF001327,123,79,44,0,0
60RF001328,137,65,72,0,0
60RF001329,94,40,54,0,0
60RF001330,165,123,42,0,0
60RF001331,158,104,54,0,0
60RF001332,97,61,36,0,0
60RF001333,84,1,83,0,0
60RF001334,112,4,108,0,0
60RF001335,142,101,41,0,0
60RF001336,97,71,26,0,0
60RF001337,128,118,10,0,0
60RF001338,100,67,33,0,0
60RF001339,87,60,27,0,0
60RF001340,130,109,21,0,0
60RF001341,79,1,78,0,0
60RF001342,101,87,14,0,0
60RF001343,122,77,45,0,0
60RF001344,107,107,0,0,0
60RF001345,140,139,1,0,0
60RF001346,103,92,11,0,0
60RF001347,119,64,55,0,0
60RF001348,131,104,27,0,0
60RF001349,101,41,60,0,0
60RF001350,120,94,26,0,0
60RF001351,106,93,13,0,0
60RF001352,126,77,49,0,0
60RF001353,114,94,20,0,0
60RF001354,113,76,37,0,0
60RF001355,144,142,2,0,0
60RF001356,110,53,57,0,0
60RF001357,84,47,37,0,0
60RF001358,72,8,64,0,0
60RF001359,71,61,10,0,0
60RF001360,111,37,74,0,0
60RF001361,122,88,34,0,0
60RF001362,79,3,76,0,0
60RF001363,157,155,2,0,0
60RF001364,124,73,51,0,0
60RF001365,164,132,32,0,0
60RF001366,113,89,24,0,0
60RF001367,97,75,22,0,0
60RF001368,119,93,26,0,0
60RF001369,118,81,37,0,0
60RF001370,101,91,10,0,0
60RF001371,55,1,54,0,0
60RF001372,118,32,86,0,0
60RF001373,76,20,56,0,0
60RF001374,62,1,61,0,0
60RF001375,100,59,41,0,0
60RF001376,117,60,57,0,0
60RF001377,127,80,47,0,0
60RF001378,111,100,11,0,0
60RF001379,144,75,69,0,0
60RF001380,60,1,59,0,0
60RF001381,84,42,42,0,0
60RF001382,71,30,41,0,0
60RF001383,83,81,2,0,0
60RF001384,138,49,89,0,0
60RF001385,96,95,1,0,0
60RF001386,122,69,53,0,0
60RF001387,94,41,53,0,0
60RF001388,142,141,1,0,0
60RF001389,122,119,3,0,0
60RF001390,100,100,0,0,0
60RF001391,145,82,62,1,0
60RF001392,153,152,1,0,0
60RF001393,130,127,3,0,0
60RF001394,153,129,24,0,0
60RF001395,111,111,0,0,0
60RF001396,133,133,0,0,0
60RF001397,156,154,2,0,0
60RF001398,146,145,0,1,0
60RF001399,208,207,1,0,0
60RF001400,201,196,5,0,0
60RF001401,199,199,0,0,0
60RF001402,135,111,24,0,0
60RF001403,174,170,4,0,0
60RF001404,155,155,0,0,0
60RF001405,161,161,0,0,0
60RF001406,92,92,0,0,0
60RF001407,100,87,13,0,0
60RF001408,134,134,0,0,0
60RF001409,236,234,2,0,0
60RF001410,98,93,5,0,0
60RF001411,132,132,0,0,0
60RF001412,95,30,65,0,0
60RF001413,133,65,68,0,0
60RF001414,158,115,43,0,0
60RF001415,151,145,6,0,0
60RF001416,151,123,28,0,0
60RF001417,125,122,3,0,0
60RF001418,107,107,0,0,0
60RF001419,87,87,0,0,0
60RF001420,203,172,31,0,0
60RF001421,146,144,2,0,0
60RF001422,141,141,0,0,0
60RF001423,127,127,0,0,0
60RF001424,85,82,3,0,0
60RF001425,78,45,33,0,0
60RF001426,125,125,0,0,0
60RF001427,125,122,3,0,0
60RF001428,135,135,0,0,0
60RF001429,93,53,40,0,0
60RF001430,181,178,3,0,0
60RF001431,120,119,1,0,0
60RF001432,163,163,0,0,0
60RF001433,96,80,16,0,0
60RF001434,90,90,0,0,0
60RF001435,124,124,0,0,0
60RF001436,143,94,49,0,0
60RF001437,111,104,7,0,0
60RF001438,119,118,1,0,0
60RF001439,143,143,0,0,0
60RF001440,124,122,2,0,0
60RF001441,126,126,0,0,0
60RF001442,89,86,3,0,0
60RF001443,170,170,0,0,0
60RF001444,82,82,0,0,0
60RF001445,55,50,5,0,0
60RF001446,169,167,2,0,0
60RF001447,222,222,0,0,0
60RF001448,207,207,0,0,0
60RF001449,170,170,0,0,0
60RF001450,114,103,11,0,0
60RF001451,147,147,0,0,0
60RF001452,143,143,0,0,0
60RF001453,143,143,0,0,0
60RF001454,127,127,0,0,0
60RF001455,139,139,0,0,0
60RF001456,98,89,9,0,0
60RF001457,78,78,0,0,0
60RF001458,185,183,2,0,0
60RF001459,121,119,2,0,0
60RF001460,147,139,8,0,0
60RF001461,151,136,15,0,0
60RF001462,117,112,5,0,0
60RF001463,127,125,2,0,0
60RF001464,103,101,2,0,0
60RF001465,99,96,3,0,0
60RF001466,129,127,2,0,0
60RF001467,122,92,30,0,0
60RF001468,72,67,5,0,0
60RF001469,194,191,3,0,0
60RF001470,194,184,10,0,0
60RF001471,123,122,1,0,0
60RF001472,130,128,2,0,0
60RF001473,132,128,4,0,0
60RF001474,141,129,12,0,0
60RF001475,142,140,2,0,0
60RF001476,61,26,35,0,0
60RF001477,98,75,23,0,0
60RF001478,105,98,7,0,0
60RF001479,133,132,1,0,0
60RF001480,87,54,33,0,0
60RF001481,140,136,4,0,0
60RF001482,153,87,66,0,0
60RF001483,150,124,26,0,0
60RF001484,100,77,23,0,0
60RF001485,150,150,0,0,0
60RF001486,106,60,46,0,0
60RF001487,61,32,29,0,0
60RF001488,124,124,0,0,0
60RF001489,70,65,5,0,0
60RF001490,152,64,88,0,0
60RF001491,147,137,10,0,0
60RF001492,173,134,39,0,0
60RF001493,208,135,73,0,0
60RF001494,88,52,36,0,0
60RF001495,129,55,74,0,0
60RF001496,121,60,61,0,0
60RF001497,106,55,51,0,0
60RF001498,54,3,51,0,0
60RF001499,130,38,92,0,0
60RF001500,116,34,82,0,0
60RF001501,167,85,82,0,0
60RF001502,133,87,46,0,0
60RF001503,92,31,61,0,0
60RF001504,89,78,11,0,0
60RF001505,57,57,0,0,0
60RF001506,89,28,61,0,0
60RF001507,140,136,4,0,0
60RF001508,58,50,8,0,0
60RF001509,116,96,20,0,0
60RF001510,125,116,9,0,0
60RF001511,88,86,2,0,0
60RF001512,144,144,0,0,0
60RF001513,122,118,4,0,0
60RF001514,135,68,67,0,0
60RF001515,169,154,15,0,0
60RF001516,115,83,32,0,0
60RF001517,131,124,7,0,0
60RF001518,99,91,8,0,0
60RF001519,92,80,12,0,0
60RF001520,96,57,39,0,0
60RF001521,94,42,52,0,0
60RF001522,103,68,35,0,0
60RF001523,119,115,4,0,0
60RF001524,107,104,3,0,0
60RF001525,109,108,1,0,0
60RF001526,106,84,22,0,0
60RF001527,103,65,38,0,0
60RF001528,109,89,20,0,0
60RF001529,121,105,16,0,0
60RF001530,130,116,14,0,0
60RF001531,92,66,26,0,0
60RF001532,130,130,0,0,0
60RF001533,73,52,21,0,0
60RF001534,109,107,2,0,0
60RF001535,101,72,29,0,0
60RF001536,69,33,36,0,0
60RF001537,115,110,5,0,0
60RF001538,92,22,70,0,0
60RF001539,116,93,23,0,0
60RF001540,55,37,18,0,0
60RF001541,131,29,102,0,0
60RF001542,56,21,35,0,0
60RF001543,101,23,78,0,0
60RF001544,143,49,94,0,0
60RF001545,114,33,78,0,3
60RF001546,87,20,67,0,0
60RF001547,64,22,42,0,0
60RF001548,74,21,53,0,0
60RF001549,139,65,74,0,0
60RF001550,150,88,62,0,0
60RF001551,171,121,50,0,0
60RF001552,162,142,20,0,0
60RF001553,98,67,31,0,0
60RF001554,78,78,0,0,0
60RF001555,123,117,4,2,0
60RF001556,158,82,76,0,0
60RF001557,99,1,98,0,0
60RF001558,120,99,21,0,0
60RF001559,103,0,103,0,0
60RF001560,197,137,60,0,0
60RF001561,99,59,40,0,0
60RF001562,82,56,26,0,0
60RF001563,184,120,64,0,0
60RF001564,111,80,31,0,0
60RF001565,79,31,47,1,0
60RF001566,59,25,34,0,0
60RF001567,118,96,22,0,0
60RF001568,105,42,63,0,0
60RF001569,97,8,89,0,0
60RF001570,121,107,14,0,0
60RF001571,139,100,39,0,0
60RF001572,123,39,84,0,0
60RF001573,135,55,80,0,0
60RF001574,138,52,86,0,0
60RF001575,92,3,89,0,0
60RF001576,61,10,51,0,0
60RF001577,89,8,81,0,0
60RF001578,90,13,77,0,0
60RF001579,117,68,49,0,0
60RF001580,98,27,71,0,0
60RF001581,189,182,7,0,0
60RF001582,108,54,54,0,0
60RF001583,152,151,1,0,0
60RF001584,164,163,1,0,0
60RF001585,204,174,30,0,0
60RF001586,103,24,79,0,0
60RF001587,149,51,98,0,0
60RF001588,91,18,73,0,0
60RF001589,150,46,104,0,0
60RF001590,197,105,92,0,0
60RF001591,133,89,44,0,0
60RF001592,127,120,7,0,0
60RF001593,123,119,4,0,0
60RF001594,126,110,16,0,0
60RF001595,106,102,4,0,0
60RF001596,142,130,12,0,0
60RF001597,98,86,12,0,0
60RF001598,170,170,0,0,0
60RF001599,127,123,4,0,0
60RF001600,280,277,3,0,0
60RF001601,190,190,0,0,0
60RF001602,163,160,3,0,0
60RF001603,135,131,4,0,0
60RF001604,92,16,76,0,0
60RF001605,122,78,44,0,0
60RF001606,104,83,21,0,0
60RF001607,203,191,12,0,0
60RF001608,184,182,2,0,0
60RF001609,151,149,2,0,0
60RF001610,223,220,3,0,0
60RF001611,142,142,0,0,0
60RF001612,64,64,0,0,0
60RF001613,182,182,0,0,0
60RF001614,143,130,13,0,0
60RF001615,116,114,2,0,0
60RF001616,132,130,2,0,0
60RF001617,143,125,18,0,0
60RF001618,130,128,2,0,0
60RF001619,67,66,1,0,0
60RF001620,80,37,43,0,0
60RF001621,104,10,94,0,0
60RF001622,128,20,108,0,0
60RF001623,123,94,29,0,0
60RF001624,66,4,62,0,0
60RF001625,149,139,10,0,0
60RF001626,131,131,0,0,0
60RF001627,117,117,0,0,0
60RF001628,139,100,39,0,0
60RF001629,97,7,90,0,0
60RF001630,74,4,70,0,0
60RF001631,148,142,6,0,0
60RF001632,198,198,0,0,0
60RF001633,189,166,23,0,0
60RF001634,89,34,55,0,0
60RF001635,215,214,1,0,0
60RF001636,189,181,4,0,4
60RF001637,197,195,2,0,0
60RF001638,161,146,15,0,0
60RF001639,188,150,38,0,0
60RF001640,96,65,31,0,0
60RF001641,118,113,5,0,0
60RF001642,77,38,39,0,0
60RF001643,128,62,66,0,0
60RF001644,100,66,34,0,0
60RF001645,88,42,46,0,0
60RF001646,77,58,19,0,0
60RF001647,112,40,72,0,0
60RF001648,175,171,4,0,0
60RF001649,208,205,3,0,0
60RF001650,144,134,10,0,0
60RF001651,116,111,5,0,0
60RF001652,152,137,15,0,0
60RF001653,103,77,26,0,0
60RF001654,175,124,51,0,0
60RF001655,116,116,0,0,0
60RF001656,100,100,0,0,0
60RF001657,137,128,9,0,0
60RF001658,121,86,35,0,0
60RF001659,203,163,40,0,0
60RF001660,124,122,2,0,0
60RF001661,113,107,6,0,0
60RF001662,134,121,13,0,0
60RF001663,111,76,35,0,0
60RF001664,107,107,0,0,0
60RF001665,136,107,29,0,0
60RF001666,148,65,83,0,0
60RF001667,83,83,0,0,0
60RF001668,161,158,3,0,0
60RF001669,102,76,26,0,0
60RF001670,211,86,125,0,0
60RF001671,169,131,38,0,0
60RF001672,183,75,108,0,0
60RF001673,126,123,3,0,0
60RF001674,61,48,13,0,0
60RF001675,58,22,36,0,0
60RF001676,59,40,19,0,0
60RF001677,110,51,59,0,0
60RF001678,96,39,57,0,0
60RF001679,163,132,31,0,0
60RF001680,140,67,73,0,0
60RF001681,169,79,90,0,0
60RF001682,111,107,4,0,0
60RF001683,123,60,63,0,0
60RF001684,180,81,99,0,0
60RF001685,81,76,5,0,0
60RF001686,64,61,3,0,0
60RF001687,84,23,60,1,0
60RF001688,98,57,41,0,0
60RF001689,98,58,40,0,0
60RF001690,93,73,20,0,0
60RF001691,123,120,3,0,0
60RF001692,94,27,67,0,0
60RF001693,123,123,0,0,0
60RF001694,191,186,5,0,0
60RF001695,107,91,16,0,0
60RF001696,137,66,71,0,0
60RF001697,180,172,8,0,0
60RF001698,184,178,6,0,0
60RF001699,198,185,13,0,0
60RF001700,102,77,25,0,0
60RF001701,232,228,4,0,0
60RF001702,180,177,3,0,0
60RF001703,116,107,9,0,0
60RF001704,124,124,0,0,0
60RF001705,125,125,0,0,0
60RF001706,145,137,8,0,0
60RF001707,97,79,18,0,0
60RF001708,194,194,0,0,0
60RF001709,137,137,0,0,0
60RF001710,220,220,0,0,0
60RF001711,185,184,1,0,0
60RF001712,90,90,0,0,0
60RF001713,182,181,1,0,0
60RF001714,188,185,3,0,0
60RF001715,97,78,19,0,0
60RF001716,100,100,0,0,0
60RF001717,137,137,0,0,0
60RF001718,112,110,2,0,0
60RF001719,217,217,0,0,0
60RF001720,139,139,0,0,0
60RF001721,160,160,0,0,0
60RF001722,194,194,0,0,0
60RF001723,126,126,0,0,0
60RF001724,146,146,0,0,0
60RF001725,121,120,1,0,0
60RF001726,130,130,0,0,0
60RF001727,100,99,1,0,0
60RF001728,79,78,1,0,0
60RF001729,175,169,6,0,0
