"dz_2011","la_name","year","total","white","pakistani","chinese","other"
"S01007181","Angus",2011,813,807,0,6,0
"S01007182","Angus",2011,1047,1037,0,6,4
"S01007183","Angus",2011,1082,1072,4,1,5
"S01007184","Angus",2011,1039,1027,7,2,3
"S01007185","Angus",2011,860,850,5,1,4
"S01007186","Angus",2011,593,579,7,2,5
"S01007187","Angus",2011,804,781,2,5,16
"S01007188","Angus",2011,602,593,0,1,8
"S01007189","Angus",2011,809,799,5,0,5
"S01007190","Angus",2011,815,803,0,4,8
"S01007191","Angus",2011,616,605,3,4,4
"S01007192","Angus",2011,612,607,3,0,2
"S01007193","Angus",2011,769,762,0,6,1
"S01007194","Angus",2011,641,638,1,0,2
"S01007195","Angus",2011,580,571,5,0,4
"S01007196","Angus",2011,768,757,4,0,7
"S01007197","Angus",2011,637,632,0,3,2
"S01007198","Angus",2011,532,526,0,4,2
"S01007199","Angus",2011,804,793,0,1,10
"S01007200","Angus",2011,849,847,0,0,2
"S01007201","Angus",2011,738,736,0,0,2
"S01007202","Angus",2011,735,729,0,0,6
"S01007203","Angus",2011,643,642,0,1,0
"S01007204","Angus",2011,980,971,0,0,9
"S01007205","Angus",2011,688,686,0,0,2
"S01007206","Angus",2011,392,387,1,1,3
"S01007207","Angus",2011,901,889,0,0,12
"S01007208","Angus",2011,990,968,0,6,16
"S01007209","Angus",2011,768,746,1,8,13
"S01007210","Angus",2011,779,774,0,0,5
"S01007211","Angus",2011,967,953,0,2,12
"S01007212","Angus",2011,546,521,3,4,18
"S01007213","Angus",2011,912,902,0,3,7
"S01007214","Angus",2011,740,716,3,4,17
"S01007215","Angus",2011,770,751,0,12,7
"S01007216","Angus",2011,722,718,0,1,3
"S01007217","Angus",2011,943,927,0,0,16
"S01007218","Angus",2011,876,852,0,2,22
"S01007219","Angus",2011,808,801,0,0,7
"S01007220","Angus",2011,701,694,0,0,7
"S01007221","Angus",2011,703,691,0,1,11
"S01007222","Angus",2011,806,797,0,0,9
"S01007223","Angus",2011,531,529,0,1,1
"S01007224","Angus",2011,615,612,1,0,2
"S01007225","Angus",2011,880,868,2,0,10
"S01007226","Angus",2011,797,790,0,1,6
"S01007227","Angus",2011,962,951,1,2,8
"S01007228","Angus",2011,648,641,2,0,5
"S01007229","Angus",2011,1102,1095,0,0,7
"S01007230","Angus",2011,750,745,1,0,4
"S01007231","Angus",2011,701,694,0,0,7
"S01007232","Angus",2011,726,718,0,0,8
"S01007233","Angus",2011,788,775,5,2,6
"S01007234","Angus",2011,630,629,0,0,1
"S01007235","Angus",2011,774,767,4,0,3
"S01007236","Angus",2011,620,603,6,0,11
"S01007237","Angus",2011,719,707,0,0,12
"S01007238","Angus",2011,915,913,0,1,1
"S01007239","Angus",2011,858,849,2,5,2
"S01007240","Angus",2011,539,532,0,0,7
"S01007241","Angus",2011,614,614,0,0,0
"S01007242","Angus",2011,999,997,0,0,2
"S01007243","Angus",2011,587,586,0,1,0
"S01007244","Angus",2011,721,713,0,5,3
"S01007245","Angus",2011,669,657,6,0,6
"S01007246","Angus",2011,564,559,0,0,5
"S01007247","Angus",2011,641,635,0,1,5
"S01007248","Angus",2011,763,747,16,0,0
"S01007249","Angus",2011,433,429,0,4,0
"S01007250","Angus",2011,822,814,0,4,4
"S01007251","Angus",2011,523,519,0,0,4
"S01007252","Angus",2011,811,807,3,0,1
"S01007253","Angus",2011,798,796,0,0,2
"S01007254","Angus",2011,816,806,0,0,10
"S01007255","Angus",2011,792,789,0,0,3
"S01007256","Angus",2011,799,781,5,1,12
"S01007257","Angus",2011,606,582,9,8,7
"S01007258","Angus",2011,886,876,0,2,8
"S01007259","Angus",2011,856,849,3,0,4
"S01007260","Angus",2011,896,878,0,2,16
"S01007261","Angus",2011,782,770,4,0,8
"S01007262","Angus",2011,712,707,0,0,5
"S01007263","Angus",2011,777,772,0,1,4
"S01007264","Angus",2011,774,769,4,0,1
"S01007265","Angus",2011,1109,1098,5,3,3
"S01007266","Angus",2011,678,671,0,0,7
"S01007267","Angus",2011,521,513,1,1,6
"S01007268","Angus",2011,596,592,0,0,4
"S01007269","Angus",2011,528,522,0,0,6
"S01007270","Angus",2011,457,453,1,0,3
"S01007271","Angus",2011,987,984,0,0,3
"S01007272","Angus",2011,864,857,0,0,7
"S01007273","Angus",2011,669,654,4,0,11
"S01007274","Angus",2011,827,814,2,6,5
"S01007275","Angus",2011,590,578,1,3,8
"S01007276","Angus",2011,850,843,0,0,7
"S01007277","Angus",2011,756,752,0,0,4
"S01007278","Angus",2011,542,539,0,0,3
"S01007279","Angus",2011,565,561,0,0,4
"S01007280","Angus",2011,570,561,1,1,7
"S01007281","Angus",2011,979,968,1,0,10
"S01007282","Angus",2011,538,532,0,1,5
"S01007283","Angus",2011,1023,1007,3,1,12
"S01007284","Argyll and Bute",2011,848,840,0,1,7
"S01007285","Argyll and Bute",2011,872,868,0,1,3
"S01007286","Argyll and Bute",2011,954,947,0,0,7
"S01007287","Argyll and Bute",2011,616,609,0,0,7
"S01007288","Argyll and Bute",2011,554,548,0,0,6
"S01007289","Argyll and Bute",2011,798,795,0,1,2
"S01007290","Argyll and Bute",2011,786,776,0,0,10
"S01007291","Argyll and Bute",2011,690,681,0,0,9
"S01007292","Argyll and Bute",2011,771,760,3,4,4
"S01007293","Argyll and Bute",2011,786,760,2,0,24
"S01007294","Argyll and Bute",2011,916,907,0,0,9
"S01007295","Argyll and Bute",2011,520,512,0,0,8
"S01007296","Argyll and Bute",2011,563,551,0,1,11
"S01007297","Argyll and Bute",2011,911,881,0,5,25
"S01007298","Argyll and Bute",2011,532,523,0,2,7
"S01007299","Argyll and Bute",2011,854,836,5,0,13
"S01007300","Argyll and Bute",2011,502,497,0,0,5
"S01007301","Argyll and Bute",2011,739,733,0,2,4
"S01007302","Argyll and Bute",2011,625,624,0,0,1
"S01007303","Argyll and Bute",2011,925,915,1,1,8
"S01007304","Argyll and Bute",2011,693,690,0,0,3
"S01007305","Argyll and Bute",2011,736,728,0,3,5
"S01007306","Argyll and Bute",2011,756,754,0,1,1
"S01007307","Argyll and Bute",2011,786,774,0,1,11
"S01007308","Argyll and Bute",2011,806,800,0,0,6
"S01007309","Argyll and Bute",2011,645,639,0,0,6
"S01007310","Argyll and Bute",2011,808,801,0,0,7
"S01007311","Argyll and Bute",2011,769,757,0,0,12
"S01007312","Argyll and Bute",2011,770,763,0,3,4
"S01007313","Argyll and Bute",2011,972,962,0,0,10
"S01007314","Argyll and Bute",2011,635,629,1,1,4
"S01007315","Argyll and Bute",2011,940,935,0,0,5
"S01007316","Argyll and Bute",2011,861,853,1,0,7
"S01007317","Argyll and Bute",2011,675,664,2,0,9
"S01007318","Argyll and Bute",2011,607,592,1,0,14
"S01007319","Argyll and Bute",2011,742,736,0,1,5
"S01007320","Argyll and Bute",2011,747,736,0,0,11
"S01007321","Argyll and Bute",2011,595,592,0,0,3
"S01007322","Argyll and Bute",2011,730,725,0,2,3
"S01007323","Argyll and Bute",2011,449,444,0,0,5
"S01007324","Argyll and Bute",2011,328,321,0,0,7
"S01007325","Argyll and Bute",2011,833,822,0,3,8
"S01007326","Argyll and Bute",2011,765,764,0,0,1
"S01007327","Argyll and Bute",2011,784,779,1,1,3
"S01007328","Argyll and Bute",2011,846,844,0,0,2
"S01007329","Argyll and Bute",2011,702,699,0,0,3
"S01007330","Argyll and Bute",2011,778,773,1,0,4
"S01007331","Argyll and Bute",2011,986,977,0,0,9
"S01007332","Argyll and Bute",2011,505,503,0,0,2
"S01007333","Argyll and Bute",2011,806,797,1,0,8
"S01007334","Argyll and Bute",2011,750,733,5,0,12
"S01007335","Argyll and Bute",2011,810,805,1,2,2
"S01007336","Argyll and Bute",2011,535,522,2,1,10
"S01007337","Argyll and Bute",2011,658,657,0,0,1
"S01007338","Argyll and Bute",2011,752,745,0,4,3
"S01007339","Argyll and Bute",2011,621,611,2,3,5
"S01007340","Argyll and Bute",2011,470,467,0,1,2
"S01007341","Argyll and Bute",2011,740,736,1,1,2
"S01007342","Argyll and Bute",2011,826,821,0,0,5
"S01007343","Argyll and Bute",2011,651,645,1,1,4
"S01007344","Argyll and Bute",2011,443,438,0,0,5
"S01007345","Argyll and Bute",2011,595,592,0,0,3
"S01007346","Argyll and Bute",2011,543,534,2,1,6
"S01007347","Argyll and Bute",2011,601,598,0,1,2
"S01007348","Argyll and Bute",2011,610,607,0,0,3
"S01007349","Argyll and Bute",2011,457,454,0,1,2
"S01007350","Argyll and Bute",2011,562,562,0,0,0
"S01007351","Argyll and Bute",2011,658,653,0,2,3
"S01007352","Argyll and Bute",2011,498,494,0,1,3
"S01007353","Argyll and Bute",2011,642,635,0,1,6
"S01007354","Argyll and Bute",2011,786,781,1,0,4
"S01007355","Argyll and Bute",2011,947,943,0,0,4
"S01007356","Argyll and Bute",2011,714,708,0,1,5
"S01007357","Argyll and Bute",2011,803,784,0,5,14
"S01007358","Argyll and Bute",2011,912,901,1,5,5
"S01007359","Argyll and Bute",2011,823,814,0,1,8
"S01007360","Argyll and Bute",2011,534,529,0,0,5
"S01007361","Argyll and Bute",2011,1043,1024,0,5,14
"S01007362","Argyll and Bute",2011,787,784,0,0,3
"S01007363","Argyll and Bute",2011,687,683,0,0,4
"S01007364","Argyll and Bute",2011,897,890,0,0,7
"S01007365","Argyll and Bute",2011,478,473,0,0,5
"S01007366","Argyll and Bute",2011,465,458,0,0,7
"S01007367","Argyll and Bute",2011,562,554,0,0,8
"S01007368","Argyll and Bute",2011,541,536,0,0,5
"S01007369","Argyll and Bute",2011,786,772,0,5,9
"S01007370","Argyll and Bute",2011,740,731,1,0,8
"S01007371","Argyll and Bute",2011,716,713,0,0,3
"S01007372","Argyll and Bute",2011,901,879,1,1,20
"S01007373","Argyll and Bute",2011,606,604,0,1,1
"S01007374","Argyll and Bute",2011,531,529,0,1,1
"S01007375","Argyll and Bute",2011,464,456,0,0,8
"S01007376","Argyll and Bute",2011,849,843,0,2,4
"S01007377","Argyll and Bute",2011,664,656,0,0,8
"S01007378","Argyll and Bute",2011,434,415,0,4,15
"S01007379","Argyll and Bute",2011,484,483,0,0,1
"S01007380","Argyll and Bute",2011,581,574,0,0,7
"S01007381","Argyll and Bute",2011,512,504,0,1,7
"S01007382","Argyll and Bute",2011,656,656,0,0,0
"S01007383","Argyll and Bute",2011,749,747,0,0,2
"S01007384","Argyll and Bute",2011,793,787,0,0,6
"S01007385","Argyll and Bute",2011,826,816,0,1,9
"S01007386","Argyll and Bute",2011,806,786,1,2,17
"S01007387","Argyll and Bute",2011,803,787,6,5,5
"S01007388","Argyll and Bute",2011,680,665,6,0,9
"S01007389","Argyll and Bute",2011,585,565,1,1,18
"S01007390","Argyll and Bute",2011,571,567,0,0,4
"S01007391","Argyll and Bute",2011,572,572,0,0,0
"S01007392","Argyll and Bute",2011,466,459,1,4,2
"S01007393","Argyll and Bute",2011,810,783,0,9,18
"S01007394","Argyll and Bute",2011,640,627,1,1,11
"S01007395","Argyll and Bute",2011,787,772,1,3,11
"S01007396","Argyll and Bute",2011,783,755,5,6,17
"S01007397","Argyll and Bute",2011,943,912,4,8,19
"S01007398","Argyll and Bute",2011,703,689,8,2,4
"S01007399","Argyll and Bute",2011,642,628,5,1,8
"S01007400","Argyll and Bute",2011,699,684,5,0,10
"S01007401","Argyll and Bute",2011,676,646,6,10,14
"S01007402","Argyll and Bute",2011,610,608,1,1,0
"S01007403","Argyll and Bute",2011,825,804,4,0,17
"S01007404","Argyll and Bute",2011,428,423,0,0,5
"S01007405","Argyll and Bute",2011,665,659,4,0,2
"S01007406","Argyll and Bute",2011,621,606,0,4,11
"S01007407","Argyll and Bute",2011,722,710,1,2,9
"S01007408","Argyll and Bute",2011,596,585,5,0,6
"S01007409","Clackmannanshire",2011,716,707,7,0,2
"S01007410","Clackmannanshire",2011,703,700,0,1,2
"S01007411","Clackmannanshire",2011,895,884,7,1,3
"S01007412","Clackmannanshire",2011,478,478,0,0,0
"S01007413","Clackmannanshire",2011,910,903,5,0,2
"S01007414","Clackmannanshire",2011,694,663,22,1,8
"S01007415","Clackmannanshire",2011,853,850,1,0,2
"S01007416","Clackmannanshire",2011,595,591,0,2,2
"S01007417","Clackmannanshire",2011,992,961,21,7,3
"S01007418","Clackmannanshire",2011,654,648,1,0,5
"S01007419","Clackmannanshire",2011,865,851,10,4,0
"S01007420","Clackmannanshire",2011,1451,1419,10,4,18
"S01007421","Clackmannanshire",2011,663,660,0,0,3
"S01007422","Clackmannanshire",2011,590,570,9,2,9
"S01007423","Clackmannanshire",2011,764,752,6,0,6
"S01007424","Clackmannanshire",2011,787,783,0,4,0
"S01007425","Clackmannanshire",2011,872,864,0,1,7
"S01007426","Clackmannanshire",2011,661,639,0,12,10
"S01007427","Clackmannanshire",2011,642,634,0,0,8
"S01007428","Clackmannanshire",2011,887,876,4,3,4
"S01007429","Clackmannanshire",2011,715,703,1,2,9
"S01007430","Clackmannanshire",2011,442,440,0,0,2
"S01007431","Clackmannanshire",2011,554,554,0,0,0
"S01007432","Clackmannanshire",2011,818,805,7,1,5
"S01007433","Clackmannanshire",2011,798,796,0,0,2
"S01007434","Clackmannanshire",2011,496,494,0,0,2
"S01007435","Clackmannanshire",2011,681,676,4,0,1
"S01007436","Clackmannanshire",2011,675,665,1,1,8
"S01007437","Clackmannanshire",2011,440,433,0,0,7
"S01007438","Clackmannanshire",2011,673,659,2,7,5
"S01007439","Clackmannanshire",2011,686,671,0,5,10
"S01007440","Clackmannanshire",2011,649,638,5,5,1
"S01007441","Clackmannanshire",2011,551,544,2,0,5
"S01007442","Clackmannanshire",2011,480,467,11,2,0
"S01007443","Clackmannanshire",2011,924,907,0,2,15
"S01007444","Clackmannanshire",2011,945,926,2,1,16
"S01007445","Clackmannanshire",2011,625,606,7,0,12
"S01007446","Clackmannanshire",2011,541,528,0,0,13
"S01007447","Clackmannanshire",2011,485,482,0,0,3
"S01007448","Clackmannanshire",2011,867,859,5,0,3
"S01007449","Clackmannanshire",2011,980,966,3,6,5
"S01007450","Clackmannanshire",2011,774,766,5,0,3
"S01007451","Clackmannanshire",2011,623,620,0,0,3
"S01007452","Clackmannanshire",2011,529,516,6,0,7
"S01007453","Clackmannanshire",2011,635,607,24,1,3
"S01007454","Clackmannanshire",2011,512,507,0,1,4
"S01007455","Clackmannanshire",2011,846,842,1,0,3
"S01007456","Clackmannanshire",2011,891,880,8,0,3
"S01007457","Clackmannanshire",2011,1080,1070,0,0,10
"S01007458","Clackmannanshire",2011,523,522,0,0,1
"S01007459","Clackmannanshire",2011,643,635,0,0,8
"S01007460","Clackmannanshire",2011,725,717,1,0,7
"S01007461","Clackmannanshire",2011,680,672,1,0,7
"S01007462","Clackmannanshire",2011,787,771,10,1,5
"S01007463","Clackmannanshire",2011,988,958,19,4,7
"S01007464","Clackmannanshire",2011,686,669,0,0,17
"S01007465","Clackmannanshire",2011,785,778,4,1,2
"S01007466","Clackmannanshire",2011,984,954,16,6,8
"S01007467","Clackmannanshire",2011,974,949,6,0,19
"S01007468","Clackmannanshire",2011,714,711,0,0,3
"S01007469","Clackmannanshire",2011,611,606,0,0,5
"S01007470","Clackmannanshire",2011,699,687,6,0,6
"S01007471","Clackmannanshire",2011,479,476,0,0,3
"S01007472","Clackmannanshire",2011,554,542,10,0,2
"S01007473","Clackmannanshire",2011,438,438,0,0,0
"S01007474","Clackmannanshire",2011,535,532,2,0,1
"S01007475","Clackmannanshire",2011,594,579,7,1,7
"S01007476","Clackmannanshire",2011,651,646,0,0,5
"S01007477","Clackmannanshire",2011,540,525,6,0,9
"S01007478","Clackmannanshire",2011,910,891,13,1,5
"S01007479","Clackmannanshire",2011,579,569,5,0,5
"S01007480","Clackmannanshire",2011,776,761,9,0,6
"S01007481","Dumfries and Galloway",2011,830,824,0,0,6
"S01007482","Dumfries and Galloway",2011,478,478,0,0,0
"S01007483","Dumfries and Galloway",2011,783,779,0,0,4
"S01007484","Dumfries and Galloway",2011,558,554,2,0,2
"S01007485","Dumfries and Galloway",2011,481,473,0,0,8
"S01007486","Dumfries and Galloway",2011,540,537,0,0,3
"S01007487","Dumfries and Galloway",2011,903,887,1,7,8
"S01007488","Dumfries and Galloway",2011,1032,1020,0,7,5
"S01007489","Dumfries and Galloway",2011,856,856,0,0,0
"S01007490","Dumfries and Galloway",2011,913,910,0,0,3
"S01007491","Dumfries and Galloway",2011,1184,1171,0,0,13
"S01007492","Dumfries and Galloway",2011,685,681,0,3,1
"S01007493","Dumfries and Galloway",2011,824,823,0,0,1
"S01007494","Dumfries and Galloway",2011,534,531,0,2,1
"S01007495","Dumfries and Galloway",2011,844,842,0,0,2
"S01007496","Dumfries and Galloway",2011,1011,1001,0,1,9
"S01007497","Dumfries and Galloway",2011,596,591,0,0,5
"S01007498","Dumfries and Galloway",2011,840,835,0,0,5
"S01007499","Dumfries and Galloway",2011,842,840,0,0,2
"S01007500","Dumfries and Galloway",2011,605,599,0,0,6
"S01007501","Dumfries and Galloway",2011,680,676,0,2,2
"S01007502","Dumfries and Galloway",2011,524,522,0,0,2
"S01007503","Dumfries and Galloway",2011,1046,1037,0,0,9
"S01007504","Dumfries and Galloway",2011,677,669,0,0,8
"S01007505","Dumfries and Galloway",2011,429,427,0,0,2
"S01007506","Dumfries and Galloway",2011,514,514,0,0,0
"S01007507","Dumfries and Galloway",2011,921,915,0,0,6
"S01007508","Dumfries and Galloway",2011,696,692,0,0,4
"S01007509","Dumfries and Galloway",2011,627,627,0,0,0
"S01007510","Dumfries and Galloway",2011,1014,1005,0,0,9
"S01007511","Dumfries and Galloway",2011,829,822,0,0,7
"S01007512","Dumfries and Galloway",2011,526,522,0,0,4
"S01007513","Dumfries and Galloway",2011,1052,1047,1,0,4
"S01007514","Dumfries and Galloway",2011,519,508,0,7,4
"S01007515","Dumfries and Galloway",2011,605,590,0,10,5
"S01007516","Dumfries and Galloway",2011,620,616,0,0,4
"S01007517","Dumfries and Galloway",2011,462,459,1,0,2
"S01007518","Dumfries and Galloway",2011,834,829,0,2,3
"S01007519","Dumfries and Galloway",2011,435,429,0,3,3
"S01007520","Dumfries and Galloway",2011,980,978,0,0,2
"S01007521","Dumfries and Galloway",2011,450,440,0,0,10
"S01007522","Dumfries and Galloway",2011,986,974,0,0,12
"S01007523","Dumfries and Galloway",2011,542,542,0,0,0
"S01007524","Dumfries and Galloway",2011,951,935,2,0,14
"S01007525","Dumfries and Galloway",2011,536,536,0,0,0
"S01007526","Dumfries and Galloway",2011,734,730,0,0,4
"S01007527","Dumfries and Galloway",2011,787,785,0,1,1
"S01007528","Dumfries and Galloway",2011,751,744,0,2,5
"S01007529","Dumfries and Galloway",2011,666,661,2,2,1
"S01007530","Dumfries and Galloway",2011,524,521,0,0,3
"S01007531","Dumfries and Galloway",2011,692,678,0,0,14
"S01007532","Dumfries and Galloway",2011,597,596,0,0,1
"S01007533","Dumfries and Galloway",2011,551,550,0,0,1
"S01007534","Dumfries and Galloway",2011,939,934,0,1,4
"S01007535","Dumfries and Galloway",2011,1068,1065,0,0,3
"S01007536","Dumfries and Galloway",2011,936,922,0,6,8
"S01007537","Dumfries and Galloway",2011,1053,1046,0,4,3
"S01007538","Dumfries and Galloway",2011,937,928,0,0,9
"S01007539","Dumfries and Galloway",2011,667,665,0,2,0
"S01007540","Dumfries and Galloway",2011,838,828,0,3,7
"S01007541","Dumfries and Galloway",2011,778,778,0,0,0
"S01007542","Dumfries and Galloway",2011,866,853,3,1,9
"S01007543","Dumfries and Galloway",2011,1078,1073,0,3,2
"S01007544","Dumfries and Galloway",2011,1053,1045,0,1,7
"S01007545","Dumfries and Galloway",2011,813,813,0,0,0
"S01007546","Dumfries and Galloway",2011,565,563,0,0,2
"S01007547","Dumfries and Galloway",2011,551,545,0,0,6
"S01007548","Dumfries and Galloway",2011,703,699,1,0,3
"S01007549","Dumfries and Galloway",2011,620,617,0,0,3
"S01007550","Dumfries and Galloway",2011,923,921,0,0,2
"S01007551","Dumfries and Galloway",2011,867,859,0,1,7
"S01007552","Dumfries and Galloway",2011,913,903,0,0,10
"S01007553","Dumfries and Galloway",2011,885,883,0,0,2
"S01007554","Dumfries and Galloway",2011,435,433,0,0,2
"S01007555","Dumfries and Galloway",2011,515,512,1,0,2
"S01007556","Dumfries and Galloway",2011,502,496,2,0,4
"S01007557","Dumfries and Galloway",2011,1131,1127,0,2,2
"S01007558","Dumfries and Galloway",2011,429,427,1,0,1
"S01007559","Dumfries and Galloway",2011,736,735,0,0,1
"S01007560","Dumfries and Galloway",2011,957,948,0,0,9
"S01007561","Dumfries and Galloway",2011,717,713,0,0,4
"S01007562","Dumfries and Galloway",2011,854,844,0,1,9
"S01007563","Dumfries and Galloway",2011,890,877,0,0,13
"S01007564","Dumfries and Galloway",2011,772,769,0,0,3
"S01007565","Dumfries and Galloway",2011,954,940,0,2,12
"S01007566","Dumfries and Galloway",2011,736,732,0,0,4
"S01007567","Dumfries and Galloway",2011,588,581,0,0,7
"S01007568","Dumfries and Galloway",2011,657,651,0,1,5
"S01007569","Dumfries and Galloway",2011,818,803,1,0,14
"S01007570","Dumfries and Galloway",2011,682,678,1,1,2
"S01007571","Dumfries and Galloway",2011,539,531,0,3,5
"S01007572","Dumfries and Galloway",2011,967,956,0,3,8
"S01007573","Dumfries and Galloway",2011,895,850,9,8,28
"S01007574","Dumfries and Galloway",2011,1023,1017,0,0,6
"S01007575","Dumfries and Galloway",2011,860,854,0,0,6
"S01007576","Dumfries and Galloway",2011,718,711,0,3,4
"S01007577","Dumfries and Galloway",2011,688,677,1,0,10
"S01007578","Dumfries and Galloway",2011,692,680,1,0,11
"S01007579","Dumfries and Galloway",2011,663,644,2,5,12
"S01007580","Dumfries and Galloway",2011,838,824,3,5,6
"S01007581","Dumfries and Galloway",2011,509,504,1,0,4
"S01007582","Dumfries and Galloway",2011,660,656,1,1,2
"S01007583","Dumfries and Galloway",2011,1056,1039,0,1,16
"S01007584","Dumfries and Galloway",2011,624,608,5,4,7
"S01007585","Dumfries and Galloway",2011,906,897,0,3,6
"S01007586","Dumfries and Galloway",2011,858,843,4,3,8
"S01007587","Dumfries and Galloway",2011,819,798,9,3,9
"S01007588","Dumfries and Galloway",2011,844,821,1,1,21
"S01007589","Dumfries and Galloway",2011,756,733,2,1,20
"S01007590","Dumfries and Galloway",2011,661,646,0,0,15
"S01007591","Dumfries and Galloway",2011,576,562,0,0,14
"S01007592","Dumfries and Galloway",2011,694,682,5,0,7
"S01007593","Dumfries and Galloway",2011,1095,1058,0,2,35
"S01007594","Dumfries and Galloway",2011,843,839,0,0,4
"S01007595","Dumfries and Galloway",2011,1056,1044,0,2,10
"S01007596","Dumfries and Galloway",2011,551,548,0,0,3
"S01007597","Dumfries and Galloway",2011,647,646,0,0,1
"S01007598","Dumfries and Galloway",2011,637,628,0,0,9
"S01007599","Dumfries and Galloway",2011,840,799,0,3,38
"S01007600","Dumfries and Galloway",2011,1122,1058,13,13,38
"S01007601","Dumfries and Galloway",2011,631,623,0,2,6
"S01007602","Dumfries and Galloway",2011,650,638,0,1,11
"S01007603","Dumfries and Galloway",2011,778,761,6,5,6
"S01007604","Dumfries and Galloway",2011,891,858,2,12,19
"S01007605","Dumfries and Galloway",2011,828,812,2,1,13
"S01007606","Dumfries and Galloway",2011,614,601,0,0,13
"S01007607","Dumfries and Galloway",2011,702,697,0,0,5
"S01007608","Dumfries and Galloway",2011,744,725,0,0,19
"S01007609","Dumfries and Galloway",2011,917,904,0,4,9
"S01007610","Dumfries and Galloway",2011,515,510,2,0,3
"S01007611","Dumfries and Galloway",2011,917,889,0,2,26
"S01007612","Dumfries and Galloway",2011,1044,984,9,27,24
"S01007613","Dumfries and Galloway",2011,772,750,3,0,19
"S01007614","Dumfries and Galloway",2011,844,824,0,5,15
"S01007615","Dumfries and Galloway",2011,1084,1066,1,3,14
"S01007616","Dumfries and Galloway",2011,736,717,2,3,14
"S01007617","Dumfries and Galloway",2011,519,517,1,0,1
"S01007618","Dumfries and Galloway",2011,638,635,0,1,2
"S01007619","Dumfries and Galloway",2011,630,625,5,0,0
"S01007620","Dumfries and Galloway",2011,579,578,0,0,1
"S01007621","Dumfries and Galloway",2011,656,653,0,0,3
"S01007622","Dumfries and Galloway",2011,582,574,0,0,8
"S01007623","Dumfries and Galloway",2011,608,583,4,5,16
"S01007624","Dumfries and Galloway",2011,664,655,0,0,9
"S01007625","Dumfries and Galloway",2011,505,490,1,8,6
"S01007626","Dumfries and Galloway",2011,650,637,0,5,8
"S01007627","Dumfries and Galloway",2011,547,514,12,5,16
"S01007628","Dumfries and Galloway",2011,717,706,0,0,11
"S01007629","Dumfries and Galloway",2011,699,697,0,0,2
"S01007630","Dumfries and Galloway",2011,813,809,0,0,4
"S01007631","Dumfries and Galloway",2011,631,626,0,0,5
"S01007632","Dumfries and Galloway",2011,965,954,0,2,9
"S01007633","Dumfries and Galloway",2011,977,958,1,4,14
"S01007634","Dumfries and Galloway",2011,570,568,0,0,2
"S01007635","Dumfries and Galloway",2011,717,710,4,0,3
"S01007636","Dumfries and Galloway",2011,858,854,0,0,4
"S01007637","Dumfries and Galloway",2011,857,852,0,0,5
"S01007638","Dumfries and Galloway",2011,768,759,0,3,6
"S01007639","Dumfries and Galloway",2011,1087,1075,0,5,7
"S01007640","Dumfries and Galloway",2011,724,722,0,1,1
"S01007641","Dumfries and Galloway",2011,856,844,0,3,9
"S01007642","Dumfries and Galloway",2011,835,826,1,0,8
"S01007643","Dumfries and Galloway",2011,903,898,1,2,2
"S01007644","Dumfries and Galloway",2011,844,836,4,1,3
"S01007645","Dumfries and Galloway",2011,524,519,0,0,5
"S01007646","Dumfries and Galloway",2011,627,618,1,1,7
"S01007647","Dumfries and Galloway",2011,717,711,0,0,6
"S01007648","Dumfries and Galloway",2011,873,857,5,5,6
"S01007649","Dumfries and Galloway",2011,741,741,0,0,0
"S01007650","Dumfries and Galloway",2011,956,945,1,1,9
"S01007651","Dumfries and Galloway",2011,588,582,3,0,3
"S01007652","Dumfries and Galloway",2011,611,608,0,1,2
"S01007653","Dumfries and Galloway",2011,886,885,0,0,1
"S01007654","Dumfries and Galloway",2011,1104,1097,2,0,5
"S01007655","Dumfries and Galloway",2011,781,770,1,0,10
"S01007656","Dumfries and Galloway",2011,851,845,0,0,6
"S01007657","Dumfries and Galloway",2011,435,431,0,0,4
"S01007658","Dumfries and Galloway",2011,507,501,0,0,6
"S01007659","Dumfries and Galloway",2011,820,811,4,1,4
"S01007660","Dumfries and Galloway",2011,851,849,0,0,2
"S01007661","Dumfries and Galloway",2011,660,645,0,3,12
"S01007662","Dumfries and Galloway",2011,908,897,0,2,9
"S01007663","Dumfries and Galloway",2011,843,828,0,5,10
"S01007664","Dumfries and Galloway",2011,578,571,2,0,5
"S01007665","Dumfries and Galloway",2011,660,654,0,5,1
"S01007666","Dumfries and Galloway",2011,510,506,1,0,3
"S01007667","Dumfries and Galloway",2011,717,706,2,0,9
"S01007668","Dumfries and Galloway",2011,1086,1086,0,0,0
"S01007669","Dumfries and Galloway",2011,642,636,0,0,6
"S01007670","Dumfries and Galloway",2011,729,726,0,0,3
"S01007671","Dumfries and Galloway",2011,736,736,0,0,0
"S01007672","Dumfries and Galloway",2011,874,871,1,0,2
"S01007673","Dumfries and Galloway",2011,700,694,0,0,6
"S01007674","Dumfries and Galloway",2011,797,795,0,2,0
"S01007675","Dumfries and Galloway",2011,627,626,0,1,0
"S01007676","Dumfries and Galloway",2011,686,684,2,0,0
"S01007677","Dumfries and Galloway",2011,516,513,0,0,3
"S01007678","Dumfries and Galloway",2011,788,787,0,0,1
"S01007679","Dumfries and Galloway",2011,843,836,3,0,4
"S01007680","Dumfries and Galloway",2011,922,908,2,0,12
